dataset,setting,seed,method,adaptive_min_edges,best_val,test_at_best_val,macro_f1,macro_f1_at_best_val,best_observed_test,final_test,train_comm,inference_comm,peer_to_peer_comm,global_readout_comm,total_comm,protocol_type,label_protocol,training_protocol,validation_protocol,validation_evaluator,active_party_id,passive_label_access,local_training_labels,validation_label_protocol,topology_evaluator,local_training_protocol,validation_split_mode,topology_val_fraction,topology_val_count,selection_val_count,topology_objective,joint_lambda,active_readout_acc,local_post_consensus_mean_acc,active_party_post_consensus_acc,local_worst_acc,local_best_acc,dropout_protocol,dropout_rate,dropout_seed,remaining_parties,dropped_party_ids,test_acc_after_dropout,local_post_consensus_acc_after_dropout,num_edges,peer_comm,readout_comm,control_plane_comm,final_edges,topology_update_comm,topology_eval_count,topology_update_time,useful_useful_edges,useful_noisy_edges,noisy_noisy_edges,selected_edges,useful_party_mask,party_view_names,party_reliabilities,party_permutation,prediction_cache_path,prediction_cache_fingerprint,auc,f1,ndcg_at_10
MovieLens1M,five,45,local_uniform_vote,2,0.6883154511451721,0.6922696232795715,0.6752832169329566,0.6752832169329566,0.6922696232795715,0.6922696232795715,0,0,0,2000420,2000420,global_diagnostic,all_supervised,supervised,shared_val,all_parties,0,True,all_parties_supervised_simulation,all_parties,all_parties,all_parties_supervised,shared,1.0,100021,100021,active,0.5,0.6927445530891418,0.6632707118988037,0.6867157816886902,0.6354665756225586,0.6867157816886902,none,0.0,0,5,[],-1.0,-1.0,0,0,2000420,0,0,0,0,0.0,0,0,0,[],"[true, true, true, true, true]","[""rating_interaction_mf"", ""user_profile_mlp"", ""movie_metadata_mlp"", ""genre_knn_mlp"", ""popularity_temporal_mlp""]","[0.6868257522583008, 0.6803171038627625, 0.6291678547859192, 0.6271682977676392, 0.6876456141471863]","[0, 1, 2, 3, 4]",outputs\movielens_leakage_safe_20260705\cache\movielens_five_n5_seed45.pt,b1f89226c1301e7cb7c7725bc684a7ec5d96af6ed3db1591a5202e7a33cddf51,0.7496036313168443,0.7495514554811936,0.8490695628652177
MovieLens1M,five,45,local_reliability_vote,2,0.688775360584259,0.6927445530891418,0.6762322546710241,0.6762322546710241,0.6927445530891418,0.6927445530891418,0,0,0,2000420,2000420,global_diagnostic,all_supervised,supervised,shared_val,all_parties,0,True,all_parties_supervised_simulation,all_parties,all_parties,all_parties_supervised,shared,1.0,100021,100021,active,0.5,0.6927445530891418,0.6632707118988037,0.6867157816886902,0.6354665756225586,0.6867157816886902,none,0.0,0,5,[],-1.0,-1.0,0,0,2000420,0,0,0,0,0.0,0,0,0,[],"[true, true, true, true, true]","[""rating_interaction_mf"", ""user_profile_mlp"", ""movie_metadata_mlp"", ""genre_knn_mlp"", ""popularity_temporal_mlp""]","[0.6868257522583008, 0.6803171038627625, 0.6291678547859192, 0.6271682977676392, 0.6876456141471863]","[0, 1, 2, 3, 4]",outputs\movielens_leakage_safe_20260705\cache\movielens_five_n5_seed45.pt,b1f89226c1301e7cb7c7725bc684a7ec5d96af6ed3db1591a5202e7a33cddf51,0.7502741823910838,0.7493495583521602,0.8498757777935552
MovieLens1M,five,45,adaptive_graph_val,2,0.6934943795204163,0.6944341659545898,0.6840001073878417,0.6840001073878417,0.6944341659545898,0.6944341659545898,0,2400504,2400504,1200252,3600756,peer_to_peer_topology,all_supervised,supervised,shared_val,all_parties,0,True,all_parties_supervised_simulation,all_parties,all_parties,all_parties_supervised,shared,1.0,100021,100021,active,0.5,0.6944341659545898,0.6663230657577515,0.6892252564430237,0.6354665756225586,0.6892252564430237,none,0.0,0,5,[],-1.0,-1.0,3,2400504,1200252,1000210,3,1000210,26,0.3257851000089431,3,0,0,"[[0,1],[0,4],[1,4]]","[true, true, true, true, true]","[""rating_interaction_mf"", ""user_profile_mlp"", ""movie_metadata_mlp"", ""genre_knn_mlp"", ""popularity_temporal_mlp""]","[0.6868257522583008, 0.6803171038627625, 0.6291678547859192, 0.6271682977676392, 0.6876456141471863]","[0, 1, 2, 3, 4]",outputs\movielens_leakage_safe_20260705\cache\movielens_five_n5_seed45.pt,b1f89226c1301e7cb7c7725bc684a7ec5d96af6ed3db1591a5202e7a33cddf51,0.7511760875781871,0.7414210294764628,0.854470919293469
MovieLens1M,five,45,fixed_ring,2,0.6888353228569031,0.6927295327186584,0.6762156815187281,0.6762156815187281,0.6927295327186584,0.6927295327186584,0,4000840,4000840,2000420,6001260,peer_to_peer_topology,all_supervised,supervised,shared_val,all_parties,0,True,all_parties_supervised_simulation,all_parties,all_parties,all_parties_supervised,shared,1.0,100021,100021,active,0.5,0.6927295327186584,0.6694524168968201,0.6892252564430237,0.6432248950004578,0.6892252564430237,none,0.0,0,5,[],-1.0,-1.0,5,4000840,2000420,0,5,0,0,0.0,5,0,0,"[[0,1],[0,4],[1,2],[2,3],[3,4]]","[true, true, true, true, true]","[""rating_interaction_mf"", ""user_profile_mlp"", ""movie_metadata_mlp"", ""genre_knn_mlp"", ""popularity_temporal_mlp""]","[0.6868257522583008, 0.6803171038627625, 0.6291678547859192, 0.6271682977676392, 0.6876456141471863]","[0, 1, 2, 3, 4]",outputs\movielens_leakage_safe_20260705\cache\movielens_five_n5_seed45.pt,b1f89226c1301e7cb7c7725bc684a7ec5d96af6ed3db1591a5202e7a33cddf51,0.7502840673327966,0.7493383465392159,0.8498080354909529
MovieLens1M,five,45,random_matched,2,0.6893752217292786,0.6933144330978394,0.6761764370762506,0.6761764370762506,0.6933144330978394,0.6933144330978394,0,1600336,1600336,1200252,2800588,peer_to_peer_topology,all_supervised,supervised,shared_val,all_parties,0,True,all_parties_supervised_simulation,all_parties,all_parties,all_parties_supervised,shared,1.0,100021,100021,active,0.5,0.6933144330978394,0.6679727077484131,0.6892502307891846,0.6395906805992126,0.6892502307891846,none,0.0,0,5,[],-1.0,-1.0,2,1600336,1200252,0,2,0,0,0.0,2,0,0,"[[0,1],[1,3]]","[true, true, true, true, true]","[""rating_interaction_mf"", ""user_profile_mlp"", ""movie_metadata_mlp"", ""genre_knn_mlp"", ""popularity_temporal_mlp""]","[0.6868257522583008, 0.6803171038627625, 0.6291678547859192, 0.6271682977676392, 0.6876456141471863]","[0, 1, 2, 3, 4]",outputs\movielens_leakage_safe_20260705\cache\movielens_five_n5_seed45.pt,b1f89226c1301e7cb7c7725bc684a7ec5d96af6ed3db1591a5202e7a33cddf51,0.7502730768931367,0.7506725947119018,0.8536058696714258
MovieLens1M,five,45,full_mesh,2,0.688745379447937,0.6927195191383362,0.6761820253073028,0.6761820253073028,0.6927195191383362,0.6927195191383362,0,8001680,8001680,2000420,10002100,peer_to_peer_topology,all_supervised,supervised,shared_val,all_parties,0,True,all_parties_supervised_simulation,all_parties,all_parties,all_parties_supervised,shared,1.0,100021,100021,active,0.5,0.6927195191383362,0.670682156085968,0.6889653205871582,0.6470791101455688,0.6889653205871582,none,0.0,0,5,[],-1.0,-1.0,10,8001680,2000420,0,10,0,0,0.0,10,0,0,"[[0,1],[0,2],[0,3],[0,4],[1,2],[1,3],[1,4],[2,3],[2,4],[3,4]]","[true, true, true, true, true]","[""rating_interaction_mf"", ""user_profile_mlp"", ""movie_metadata_mlp"", ""genre_knn_mlp"", ""popularity_temporal_mlp""]","[0.6868257522583008, 0.6803171038627625, 0.6291678547859192, 0.6271682977676392, 0.6876456141471863]","[0, 1, 2, 3, 4]",outputs\movielens_leakage_safe_20260705\cache\movielens_five_n5_seed45.pt,b1f89226c1301e7cb7c7725bc684a7ec5d96af6ed3db1591a5202e7a33cddf51,0.7502455569556251,0.7493608536630118,0.8498595462475125
MovieLens1M,five,45,adaptive_pair,2,0.690375030040741,0.6938343048095703,0.6783403355979141,0.6783403355979141,0.6938343048095703,0.6938343048095703,0,3200672,3200672,2000420,5201092,peer_to_peer_topology,all_supervised,supervised,shared_val,all_parties,0,True,all_parties_supervised_simulation,all_parties,all_parties,all_parties_supervised,shared,1.0,100021,100021,active,0.5,0.6938343048095703,0.6670149207115174,0.6892252564430237,0.6374261379241943,0.6892252564430237,none,0.0,0,5,[],-1.0,-1.0,4,3200672,2000420,1000210,4,1000210,0,0.1087431000050855,4,0,0,"[[0,1],[0,4],[1,4],[2,3]]","[true, true, true, true, true]","[""rating_interaction_mf"", ""user_profile_mlp"", ""movie_metadata_mlp"", ""genre_knn_mlp"", ""popularity_temporal_mlp""]","[0.6868257522583008, 0.6803171038627625, 0.6291678547859192, 0.6271682977676392, 0.6876456141471863]","[0, 1, 2, 3, 4]",outputs\movielens_leakage_safe_20260705\cache\movielens_five_n5_seed45.pt,b1f89226c1301e7cb7c7725bc684a7ec5d96af6ed3db1591a5202e7a33cddf51,0.7514976992966617,0.7489362399875381,0.851341891630735
MovieLens1M,five,45,adaptive_complementarity,2,0.681196928024292,0.6857460141181946,0.6661612546791423,0.6661612546791423,0.6857460141181946,0.6857460141181946,0,3200672,3200672,1600336,4801008,peer_to_peer_topology,all_supervised,supervised,shared_val,all_parties,0,True,all_parties_supervised_simulation,all_parties,all_parties,all_parties_supervised,shared,1.0,100021,100021,active,0.5,0.6857460141181946,0.6708301186561585,0.6867157816886902,0.6493486166000366,0.6867157816886902,none,0.0,0,5,[],-1.0,-1.0,4,3200672,1600336,1000210,4,1000210,0,0.093291400000453,4,0,0,"[[1,2],[1,3],[2,4],[3,4]]","[true, true, true, true, true]","[""rating_interaction_mf"", ""user_profile_mlp"", ""movie_metadata_mlp"", ""genre_knn_mlp"", ""popularity_temporal_mlp""]","[0.6868257522583008, 0.6803171038627625, 0.6291678547859192, 0.6271682977676392, 0.6876456141471863]","[0, 1, 2, 3, 4]",outputs\movielens_leakage_safe_20260705\cache\movielens_five_n5_seed45.pt,b1f89226c1301e7cb7c7725bc684a7ec5d96af6ed3db1591a5202e7a33cddf51,0.741827048324639,0.7470200487738134,0.842087755668601
MovieLens1M,five,45,topk_reliability_vote,2,0.6920446753501892,0.6923795938491821,0.684385325225817,0.684385325225817,0.6923795938491821,0.6923795938491821,0,0,0,800168,800168,global_diagnostic,all_supervised,supervised,shared_val,all_parties,0,True,all_parties_supervised_simulation,all_parties,all_parties,all_parties_supervised,shared,1.0,100021,100021,active,0.5,0.6923795938491821,0.6632707118988037,0.6867157816886902,0.6354665756225586,0.6867157816886902,none,0.0,0,5,[],-1.0,-1.0,0,0,800168,0,0,0,0,0.0,0,0,0,[],"[true, true, true, true, true]","[""rating_interaction_mf"", ""user_profile_mlp"", ""movie_metadata_mlp"", ""genre_knn_mlp"", ""popularity_temporal_mlp""]","[0.6868257522583008, 0.6803171038627625, 0.6291678547859192, 0.6271682977676392, 0.6876456141471863]","[0, 1, 2, 3, 4]",outputs\movielens_leakage_safe_20260705\cache\movielens_five_n5_seed45.pt,b1f89226c1301e7cb7c7725bc684a7ec5d96af6ed3db1591a5202e7a33cddf51,0.748607850945985,0.7346158988092929,0.8527938696619495
MovieLens1M,five,46,single_party_best,2,0.6893052458763123,0.688465416431427,0.6767570067210505,0.6767570067210505,0.688465416431427,0.688465416431427,0,0,0,0,0,local_reference,all_supervised,supervised,shared_val,all_parties,0,True,all_parties_supervised_simulation,all_parties,all_parties,all_parties_supervised,shared,1.0,100021,100021,active,0.5,0.6918947100639343,0.6621389389038086,0.688465416431427,0.6329420804977417,0.688465416431427,none,0.0,0,5,[],-1.0,-1.0,0,0,0,0,0,0,0,0.0,0,0,0,[],"[true, true, true, true, true]","[""rating_interaction_mf"", ""user_profile_mlp"", ""movie_metadata_mlp"", ""genre_knn_mlp"", ""popularity_temporal_mlp""]","[0.6893052458763123, 0.6817368268966675, 0.6255886554718018, 0.6299477219581604, 0.6789674162864685]","[0, 1, 2, 3, 4]",outputs\movielens_leakage_safe_20260705\cache\movielens_five_n5_seed46.pt,4ce878540730eb4f3e7c7b38a7ed60734911dea59016ff585e550047c85297da,0.7433987646106716,0.7382766238020444,0.8467249940994408
MovieLens1M,five,46,local_uniform_vote,2,0.6886953711509705,0.6911698579788208,0.6733178162851209,0.6733178162851209,0.6911698579788208,0.6911698579788208,0,0,0,2000420,2000420,global_diagnostic,all_supervised,supervised,shared_val,all_parties,0,True,all_parties_supervised_simulation,all_parties,all_parties,all_parties_supervised,shared,1.0,100021,100021,active,0.5,0.6918947100639343,0.6621389389038086,0.688465416431427,0.6329420804977417,0.688465416431427,none,0.0,0,5,[],-1.0,-1.0,0,0,2000420,0,0,0,0,0.0,0,0,0,[],"[true, true, true, true, true]","[""rating_interaction_mf"", ""user_profile_mlp"", ""movie_metadata_mlp"", ""genre_knn_mlp"", ""popularity_temporal_mlp""]","[0.6893052458763123, 0.6817368268966675, 0.6255886554718018, 0.6299477219581604, 0.6789674162864685]","[0, 1, 2, 3, 4]",outputs\movielens_leakage_safe_20260705\cache\movielens_five_n5_seed46.pt,4ce878540730eb4f3e7c7b38a7ed60734911dea59016ff585e550047c85297da,0.7483009549131439,0.749684973967302,0.8498407434099198
MovieLens1M,five,46,local_reliability_vote,2,0.6894851922988892,0.6918947100639343,0.6745300845536257,0.6745300845536257,0.6918947100639343,0.6918947100639343,0,0,0,2000420,2000420,global_diagnostic,all_supervised,supervised,shared_val,all_parties,0,True,all_parties_supervised_simulation,all_parties,all_parties,all_parties_supervised,shared,1.0,100021,100021,active,0.5,0.6918947100639343,0.6621389389038086,0.688465416431427,0.6329420804977417,0.688465416431427,none,0.0,0,5,[],-1.0,-1.0,0,0,2000420,0,0,0,0,0.0,0,0,0,[],"[true, true, true, true, true]","[""rating_interaction_mf"", ""user_profile_mlp"", ""movie_metadata_mlp"", ""genre_knn_mlp"", ""popularity_temporal_mlp""]","[0.6893052458763123, 0.6817368268966675, 0.6255886554718018, 0.6299477219581604, 0.6789674162864685]","[0, 1, 2, 3, 4]",outputs\movielens_leakage_safe_20260705\cache\movielens_five_n5_seed46.pt,4ce878540730eb4f3e7c7b38a7ed60734911dea59016ff585e550047c85297da,0.7489571875869035,0.7497076118384718,0.8500521318899473
MovieLens1M,five,46,adaptive_graph_val,2,0.6956439018249512,0.6940442323684692,0.682634312836945,0.682634312836945,0.6940442323684692,0.6940442323684692,0,1600336,1600336,1200252,2800588,peer_to_peer_topology,all_supervised,supervised,shared_val,all_parties,0,True,all_parties_supervised_simulation,all_parties,all_parties,all_parties_supervised,shared,1.0,100021,100021,active,0.5,0.6940442323684692,0.6654992461204529,0.6906299591064453,0.6329420804977417,0.6906299591064453,none,0.0,0,5,[],-1.0,-1.0,2,1600336,1200252,1000210,2,1000210,25,0.2518529999942984,2,0,0,"[[0,1],[0,4]]","[true, true, true, true, true]","[""rating_interaction_mf"", ""user_profile_mlp"", ""movie_metadata_mlp"", ""genre_knn_mlp"", ""popularity_temporal_mlp""]","[0.6893052458763123, 0.6817368268966675, 0.6255886554718018, 0.6299477219581604, 0.6789674162864685]","[0, 1, 2, 3, 4]",outputs\movielens_leakage_safe_20260705\cache\movielens_five_n5_seed46.pt,4ce878540730eb4f3e7c7b38a7ed60734911dea59016ff585e550047c85297da,0.7506108133149604,0.7428100784966299,0.8550836529407201
MovieLens1M,five,46,fixed_ring,2,0.6894851922988892,0.6918897032737732,0.6745287735575198,0.6745287735575198,0.6918897032737732,0.6918897032737732,0,4000840,4000840,2000420,6001260,peer_to_peer_topology,all_supervised,supervised,shared_val,all_parties,0,True,all_parties_supervised_simulation,all_parties,all_parties,all_parties_supervised,shared,1.0,100021,100021,active,0.5,0.6918897032737732,0.6684846043586731,0.6906299591064453,0.6438747644424438,0.6906299591064453,none,0.0,0,5,[],-1.0,-1.0,5,4000840,2000420,0,5,0,0,0.0,5,0,0,"[[0,1],[0,4],[1,2],[2,3],[3,4]]","[true, true, true, true, true]","[""rating_interaction_mf"", ""user_profile_mlp"", ""movie_metadata_mlp"", ""genre_knn_mlp"", ""popularity_temporal_mlp""]","[0.6893052458763123, 0.6817368268966675, 0.6255886554718018, 0.6299477219581604, 0.6789674162864685]","[0, 1, 2, 3, 4]",outputs\movielens_leakage_safe_20260705\cache\movielens_five_n5_seed46.pt,4ce878540730eb4f3e7c7b38a7ed60734911dea59016ff585e550047c85297da,0.7489720584319238,0.7496984685859089,0.8500375329051892
MovieLens1M,five,46,random_matched,2,0.6723288297653198,0.6788924336433411,0.651591608822915,0.651591608822915,0.6788924336433411,0.6788924336433411,0,1600336,1600336,1200252,2800588,peer_to_peer_topology,all_supervised,supervised,shared_val,all_parties,0,True,all_parties_supervised_simulation,all_parties,all_parties,all_parties_supervised,shared,1.0,100021,100021,active,0.5,0.6788924336433411,0.6686295747756958,0.688465416431427,0.648743748664856,0.688465416431427,none,0.0,0,5,[],-1.0,-1.0,2,1600336,1200252,0,2,0,0,0.0,2,0,0,"[[1,2],[1,3]]","[true, true, true, true, true]","[""rating_interaction_mf"", ""user_profile_mlp"", ""movie_metadata_mlp"", ""genre_knn_mlp"", ""popularity_temporal_mlp""]","[0.6893052458763123, 0.6817368268966675, 0.6255886554718018, 0.6299477219581604, 0.6789674162864685]","[0, 1, 2, 3, 4]",outputs\movielens_leakage_safe_20260705\cache\movielens_five_n5_seed46.pt,4ce878540730eb4f3e7c7b38a7ed60734911dea59016ff585e550047c85297da,0.7376318090420737,0.7491202512117295,0.8392890712294434
MovieLens1M,five,46,full_mesh,2,0.6894052028656006,0.6918597221374512,0.6744621350568492,0.6744621350568492,0.6918597221374512,0.6918597221374512,0,8001680,8001680,2000420,10002100,peer_to_peer_topology,all_supervised,supervised,shared_val,all_parties,0,True,all_parties_supervised_simulation,all_parties,all_parties,all_parties_supervised,shared,1.0,100021,100021,active,0.5,0.6918597221374512,0.6694764018058776,0.6899251341819763,0.6468391418457031,0.6899251341819763,none,0.0,0,5,[],-1.0,-1.0,10,8001680,2000420,0,10,0,0,0.0,10,0,0,"[[0,1],[0,2],[0,3],[0,4],[1,2],[1,3],[1,4],[2,3],[2,4],[3,4]]","[true, true, true, true, true]","[""rating_interaction_mf"", ""user_profile_mlp"", ""movie_metadata_mlp"", ""genre_knn_mlp"", ""popularity_temporal_mlp""]","[0.6893052458763123, 0.6817368268966675, 0.6255886554718018, 0.6299477219581604, 0.6789674162864685]","[0, 1, 2, 3, 4]",outputs\movielens_leakage_safe_20260705\cache\movielens_five_n5_seed46.pt,4ce878540730eb4f3e7c7b38a7ed60734911dea59016ff585e550047c85297da,0.7489284808678157,0.7497188239736567,0.8501365707132651
MovieLens1M,five,46,adaptive_pair,2,0.6912448406219482,0.6932294368743896,0.6769233773641584,0.6769233773641584,0.6932294368743896,0.6932294368743896,0,3200672,3200672,2000420,5201092,peer_to_peer_topology,all_supervised,supervised,shared_val,all_parties,0,True,all_parties_supervised_simulation,all_parties,all_parties,all_parties_supervised,shared,1.0,100021,100021,active,0.5,0.6932294368743896,0.6662690758705139,0.6906299591064453,0.6366313099861145,0.6906299591064453,none,0.0,0,5,[],-1.0,-1.0,4,3200672,2000420,1000210,4,1000210,0,0.0820841999957338,4,0,0,"[[0,1],[0,4],[1,4],[2,3]]","[true, true, true, true, true]","[""rating_interaction_mf"", ""user_profile_mlp"", ""movie_metadata_mlp"", ""genre_knn_mlp"", ""popularity_temporal_mlp""]","[0.6893052458763123, 0.6817368268966675, 0.6255886554718018, 0.6299477219581604, 0.6789674162864685]","[0, 1, 2, 3, 4]",outputs\movielens_leakage_safe_20260705\cache\movielens_five_n5_seed46.pt,4ce878540730eb4f3e7c7b38a7ed60734911dea59016ff585e550047c85297da,0.7501271892182618,0.749505067698575,0.8515966418868176
MovieLens1M,five,46,adaptive_complementarity,2,0.6893852353096008,0.6917997002601624,0.6743159621110004,0.6743159621110004,0.6917997002601624,0.6917997002601624,0,4000840,4000840,2000420,6001260,peer_to_peer_topology,all_supervised,supervised,shared_val,all_parties,0,True,all_parties_supervised_simulation,all_parties,all_parties,all_parties_supervised,shared,1.0,100021,100021,active,0.5,0.6917997002601624,0.6702122449874878,0.6905849575996399,0.6490886807441711,0.6905849575996399,none,0.0,0,5,[],-1.0,-1.0,5,4000840,2000420,1000210,5,1000210,0,0.0750801999965915,5,0,0,"[[0,1],[0,2],[1,3],[2,4],[3,4]]","[true, true, true, true, true]","[""rating_interaction_mf"", ""user_profile_mlp"", ""movie_metadata_mlp"", ""genre_knn_mlp"", ""popularity_temporal_mlp""]","[0.6893052458763123, 0.6817368268966675, 0.6255886554718018, 0.6299477219581604, 0.6789674162864685]","[0, 1, 2, 3, 4]",outputs\movielens_leakage_safe_20260705\cache\movielens_five_n5_seed46.pt,4ce878540730eb4f3e7c7b38a7ed60734911dea59016ff585e550047c85297da,0.7488765778711235,0.7497757629134181,0.8503523995867328
MovieLens1M,five,46,topk_reliability_vote,2,0.6941442489624023,0.6948990821838379,0.680943544545568,0.680943544545568,0.6948990821838379,0.6948990821838379,0,0,0,800168,800168,global_diagnostic,all_supervised,supervised,shared_val,all_parties,0,True,all_parties_supervised_simulation,all_parties,all_parties,all_parties_supervised,shared,1.0,100021,100021,active,0.5,0.6948990821838379,0.6621389389038086,0.688465416431427,0.6329420804977417,0.688465416431427,none,0.0,0,5,[],-1.0,-1.0,0,0,800168,0,0,0,0,0.0,0,0,0,[],"[true, true, true, true, true]","[""rating_interaction_mf"", ""user_profile_mlp"", ""movie_metadata_mlp"", ""genre_knn_mlp"", ""popularity_temporal_mlp""]","[0.6893052458763123, 0.6817368268966675, 0.6255886554718018, 0.6299477219581604, 0.6789674162864685]","[0, 1, 2, 3, 4]",outputs\movielens_leakage_safe_20260705\cache\movielens_five_n5_seed46.pt,4ce878540730eb4f3e7c7b38a7ed60734911dea59016ff585e550047c85297da,0.7500333228630649,0.7476713563393267,0.8555672575647757
