dataset,setting,seed,method,adaptive_min_edges,best_val,test_at_best_val,macro_f1,macro_f1_at_best_val,best_observed_test,final_test,train_comm,inference_comm,peer_to_peer_comm,global_readout_comm,total_comm,protocol_type,label_protocol,training_protocol,validation_protocol,validation_evaluator,active_party_id,passive_label_access,local_training_labels,validation_label_protocol,topology_evaluator,local_training_protocol,validation_split_mode,topology_val_fraction,topology_val_count,selection_val_count,topology_objective,joint_lambda,active_readout_acc,local_post_consensus_mean_acc,active_party_post_consensus_acc,local_worst_acc,local_best_acc,dropout_protocol,dropout_rate,dropout_seed,remaining_parties,dropped_party_ids,test_acc_after_dropout,local_post_consensus_acc_after_dropout,num_edges,peer_comm,readout_comm,control_plane_comm,final_edges,topology_update_comm,topology_eval_count,topology_update_time,useful_useful_edges,useful_noisy_edges,noisy_noisy_edges,selected_edges,useful_party_mask,party_view_names,party_reliabilities,party_permutation,prediction_cache_path,prediction_cache_fingerprint
ACM,hard,42,full_mesh,5,0.809602677822113,0.7627677321434021,0.7631832235957138,0.7631832235957138,0.7973640561103821,0.7841845154762268,0,3811500,3811500,136125,3947625,peer_to_peer_topology,all_supervised,supervised,shared_val,all_parties,0,True,all_parties_supervised_simulation,all_parties,all_parties,all_parties_supervised,shared,1.0,604,604,active,0.5,0.7627677321434021,0.4429434359073639,0.38056012988090515,0.3212520480155945,0.8088961839675903,none,0.0,0,15,[],-1.0,-1.0,105,3811500,136125,0,105,0,0,0.0,3,36,66,"[[0,1],[0,2],[0,3],[0,4],[0,5],[0,6],[0,7],[0,8],[0,9],[0,10],[0,11],[0,12],[0,13],[0,14],[1,2],[1,3],[1,4],[1,5],[1,6],[1,7],[1,8],[1,9],[1,10],[1,11],[1,12],[1,13],[1,14],[2,3],[2,4],[2,5],[2,6],[2,7],[2,8],[2,9],[2,10],[2,11],[2,12],[2,13],[2,14],[3,4],[3,5],[3,6],[3,7],[3,8],[3,9],[3,10],[3,11],[3,12],[3,13],[3,14],[4,5],[4,6],[4,7],[4,8],[4,9],[4,10],[4,11],[4,12],[4,13],[4,14],[5,6],[5,7],[5,8],[5,9],[5,10],[5,11],[5,12],[5,13],[5,14],[6,7],[6,8],[6,9],[6,10],[6,11],[6,12],[6,13],[6,14],[7,8],[7,9],[7,10],[7,11],[7,12],[7,13],[7,14],[8,9],[8,10],[8,11],[8,12],[8,13],[8,14],[9,10],[9,11],[9,12],[9,13],[9,14],[10,11],[10,12],[10,13],[10,14],[11,12],[11,13],[11,14],[12,13],[12,14],[13,14]]","[false, false, true, false, false, false, true, false, true, false, false, false, false, false, false]","[""RANDOM"", ""RANDOM"", ""PSP"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""KNN"", ""RANDOM"", ""PAP"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM""]","[0.3460264801979065, 0.33278146386146545, 0.695364236831665, 0.33112582564353943, 0.3526490032672882, 0.3592715263366699, 0.7764900922775269, 0.3460264801979065, 0.809602677822113, 0.36589404940605164, 0.3460264801979065, 0.3360927104949951, 0.3344370722770691, 0.33774834871292114, 0.3294701874256134]","[9, 12, 1, 13, 3, 8, 2, 4, 0, 11, 6, 10, 14, 5, 7]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\core_cache_v2\acm_hard_useful3_seed42_party_preds.pt,6cc21828a72da96ee6d41054c060e412e11d5d7c25af6103d3c45ace5829a8dc
ACM,hard,42,adaptive_pair,5,0.8129138946533203,0.7693575024604797,0.7685910418133449,0.7685910418133449,0.8023064136505127,0.7841845154762268,0,508200,508200,127050,635250,peer_to_peer_topology,all_supervised,supervised,shared_val,all_parties,0,True,all_parties_supervised_simulation,all_parties,all_parties,all_parties_supervised,shared,1.0,604,604,active,0.5,0.7693575024604797,0.4440417349338531,0.35584843158721924,0.30971992015838623,0.874794065952301,none,0.0,0,15,[],-1.0,-1.0,14,508200,127050,407700,14,407700,0,0.6269238000386395,3,0,11,"[[0,1],[0,13],[1,3],[2,6],[2,8],[3,11],[4,10],[4,13],[5,10],[5,14],[6,8],[7,9],[7,14],[9,11]]","[false, false, true, false, false, false, true, false, true, false, false, false, false, false, false]","[""RANDOM"", ""RANDOM"", ""PSP"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""KNN"", ""RANDOM"", ""PAP"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM""]","[0.3460264801979065, 0.33278146386146545, 0.695364236831665, 0.33112582564353943, 0.3526490032672882, 0.3592715263366699, 0.7764900922775269, 0.3460264801979065, 0.809602677822113, 0.36589404940605164, 0.3460264801979065, 0.3360927104949951, 0.3344370722770691, 0.33774834871292114, 0.3294701874256134]","[9, 12, 1, 13, 3, 8, 2, 4, 0, 11, 6, 10, 14, 5, 7]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\core_cache_v2\acm_hard_useful3_seed42_party_preds.pt,6cc21828a72da96ee6d41054c060e412e11d5d7c25af6103d3c45ace5829a8dc
ACM,hard,42,adaptive_complementarity,5,0.8112582564353943,0.7841845154762268,0.782074256998115,0.782074256998115,0.8006590008735657,0.7841845154762268,0,508200,508200,127050,635250,peer_to_peer_topology,all_supervised,supervised,shared_val,all_parties,0,True,all_parties_supervised_simulation,all_parties,all_parties,all_parties_supervised,shared,1.0,604,604,active,0.5,0.7841845154762268,0.4429434378941854,0.37726524472236633,0.30971992015838623,0.874794065952301,none,0.0,0,15,[],-1.0,-1.0,14,508200,127050,407700,14,407700,0,0.5069515999930445,3,0,11,"[[0,7],[0,10],[1,3],[1,13],[2,6],[2,8],[3,11],[4,9],[4,14],[5,10],[5,11],[6,8],[7,9],[13,14]]","[false, false, true, false, false, false, true, false, true, false, false, false, false, false, false]","[""RANDOM"", ""RANDOM"", ""PSP"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""KNN"", ""RANDOM"", ""PAP"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM""]","[0.3460264801979065, 0.33278146386146545, 0.695364236831665, 0.33112582564353943, 0.3526490032672882, 0.3592715263366699, 0.7764900922775269, 0.3460264801979065, 0.809602677822113, 0.36589404940605164, 0.3460264801979065, 0.3360927104949951, 0.3344370722770691, 0.33774834871292114, 0.3294701874256134]","[9, 12, 1, 13, 3, 8, 2, 4, 0, 11, 6, 10, 14, 5, 7]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\core_cache_v2\acm_hard_useful3_seed42_party_preds.pt,6cc21828a72da96ee6d41054c060e412e11d5d7c25af6103d3c45ace5829a8dc
ACM,hard,42,adaptive_graph_val,5,0.8708609342575073,0.8237232565879822,0.8227237141013591,0.8227237141013591,0.8780889511108398,0.8517298102378845,0,181500,181500,54450,235950,peer_to_peer_topology,all_supervised,supervised,shared_val,all_parties,0,True,all_parties_supervised_simulation,all_parties,all_parties,all_parties_supervised,shared,1.0,604,604,active,0.5,0.8237232565879822,0.43855024774869283,0.36079078912734985,0.31301483511924744,0.8220757842063904,none,0.0,0,15,[],-1.0,-1.0,5,181500,54450,407700,5,407700,7697,12.725011899980018,2,1,2,"[[2,3],[2,6],[3,14],[6,8],[10,14]]","[false, false, true, false, false, false, true, false, true, false, false, false, false, false, false]","[""RANDOM"", ""RANDOM"", ""PSP"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""KNN"", ""RANDOM"", ""PAP"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM""]","[0.3460264801979065, 0.33278146386146545, 0.695364236831665, 0.33112582564353943, 0.3526490032672882, 0.3592715263366699, 0.7764900922775269, 0.3460264801979065, 0.809602677822113, 0.36589404940605164, 0.3460264801979065, 0.3360927104949951, 0.3344370722770691, 0.33774834871292114, 0.3294701874256134]","[9, 12, 1, 13, 3, 8, 2, 4, 0, 11, 6, 10, 14, 5, 7]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\core_cache_v2\acm_hard_useful3_seed42_party_preds.pt,6cc21828a72da96ee6d41054c060e412e11d5d7c25af6103d3c45ace5829a8dc
ACM,hard,43,full_mesh,5,0.8708609342575073,0.8253706693649292,0.8265413047626279,0.8265413047626279,0.8319604396820068,0.8237232565879822,0,3811500,3811500,136125,3947625,peer_to_peer_topology,all_supervised,supervised,shared_val,all_parties,0,True,all_parties_supervised_simulation,all_parties,all_parties,all_parties_supervised,shared,1.0,604,604,active,0.5,0.8253706693649292,0.4453596889972687,0.3920922577381134,0.31795716285705566,0.8583195805549622,none,0.0,0,15,[],-1.0,-1.0,105,3811500,136125,0,105,0,0,0.0,3,36,66,"[[0,1],[0,2],[0,3],[0,4],[0,5],[0,6],[0,7],[0,8],[0,9],[0,10],[0,11],[0,12],[0,13],[0,14],[1,2],[1,3],[1,4],[1,5],[1,6],[1,7],[1,8],[1,9],[1,10],[1,11],[1,12],[1,13],[1,14],[2,3],[2,4],[2,5],[2,6],[2,7],[2,8],[2,9],[2,10],[2,11],[2,12],[2,13],[2,14],[3,4],[3,5],[3,6],[3,7],[3,8],[3,9],[3,10],[3,11],[3,12],[3,13],[3,14],[4,5],[4,6],[4,7],[4,8],[4,9],[4,10],[4,11],[4,12],[4,13],[4,14],[5,6],[5,7],[5,8],[5,9],[5,10],[5,11],[5,12],[5,13],[5,14],[6,7],[6,8],[6,9],[6,10],[6,11],[6,12],[6,13],[6,14],[7,8],[7,9],[7,10],[7,11],[7,12],[7,13],[7,14],[8,9],[8,10],[8,11],[8,12],[8,13],[8,14],[9,10],[9,11],[9,12],[9,13],[9,14],[10,11],[10,12],[10,13],[10,14],[11,12],[11,13],[11,14],[12,13],[12,14],[13,14]]","[false, false, false, false, false, false, false, true, false, false, false, true, true, false, false]","[""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""PSP"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""PAP"", ""KNN"", ""RANDOM"", ""RANDOM""]","[0.3526490032672882, 0.3013245165348053, 0.34437087178230286, 0.34271523356437683, 0.3576158881187439, 0.34271523356437683, 0.33112582564353943, 0.6821191906929016, 0.3245033025741577, 0.36589404940605164, 0.30463576316833496, 0.8675496578216553, 0.8907284736633301, 0.32781457901000977, 0.3460264801979065]","[8, 4, 9, 13, 6, 3, 12, 1, 14, 11, 7, 0, 2, 10, 5]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\core_cache_v2\acm_hard_useful3_seed43_party_preds.pt,a32bccdb8fd6963f187be3505d94a56efc0619c5de973270db2f8e1f07e55fb8
ACM,hard,43,adaptive_pair,5,0.8741722106933594,0.8204283118247986,0.8220127778127663,0.8220127778127663,0.8369027972221375,0.8303130269050598,0,508200,508200,136125,644325,peer_to_peer_topology,all_supervised,supervised,shared_val,all_parties,0,True,all_parties_supervised_simulation,all_parties,all_parties,all_parties_supervised,shared,1.0,604,604,active,0.5,0.8204283118247986,0.44074684182802837,0.38056012988090515,0.3031301498413086,0.8780889511108398,none,0.0,0,15,[],-1.0,-1.0,14,508200,136125,407700,14,407700,0,0.6000040999642806,3,0,11,"[[0,9],[0,14],[1,10],[2,5],[2,13],[3,6],[3,8],[4,9],[4,13],[5,14],[6,8],[7,11],[7,12],[11,12]]","[false, false, false, false, false, false, false, true, false, false, false, true, true, false, false]","[""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""PSP"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""PAP"", ""KNN"", ""RANDOM"", ""RANDOM""]","[0.3526490032672882, 0.3013245165348053, 0.34437087178230286, 0.34271523356437683, 0.3576158881187439, 0.34271523356437683, 0.33112582564353943, 0.6821191906929016, 0.3245033025741577, 0.36589404940605164, 0.30463576316833496, 0.8675496578216553, 0.8907284736633301, 0.32781457901000977, 0.3460264801979065]","[8, 4, 9, 13, 6, 3, 12, 1, 14, 11, 7, 0, 2, 10, 5]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\core_cache_v2\acm_hard_useful3_seed43_party_preds.pt,a32bccdb8fd6963f187be3505d94a56efc0619c5de973270db2f8e1f07e55fb8
ACM,hard,43,adaptive_complementarity,5,0.8725165724754333,0.828665554523468,0.8302896446249167,0.8302896446249167,0.8401976823806763,0.8303130269050598,0,508200,508200,127050,635250,peer_to_peer_topology,all_supervised,supervised,shared_val,all_parties,0,True,all_parties_supervised_simulation,all_parties,all_parties,all_parties_supervised,shared,1.0,604,604,active,0.5,0.828665554523468,0.4407468378543854,0.39703458547592163,0.29489290714263916,0.874794065952301,none,0.0,0,15,[],-1.0,-1.0,14,508200,127050,407700,14,407700,0,0.6386721999879228,3,0,11,"[[0,9],[0,14],[2,5],[2,13],[3,6],[3,10],[4,8],[4,13],[5,14],[6,10],[7,11],[7,12],[8,9],[11,12]]","[false, false, false, false, false, false, false, true, false, false, false, true, true, false, false]","[""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""PSP"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""PAP"", ""KNN"", ""RANDOM"", ""RANDOM""]","[0.3526490032672882, 0.3013245165348053, 0.34437087178230286, 0.34271523356437683, 0.3576158881187439, 0.34271523356437683, 0.33112582564353943, 0.6821191906929016, 0.3245033025741577, 0.36589404940605164, 0.30463576316833496, 0.8675496578216553, 0.8907284736633301, 0.32781457901000977, 0.3460264801979065]","[8, 4, 9, 13, 6, 3, 12, 1, 14, 11, 7, 0, 2, 10, 5]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\core_cache_v2\acm_hard_useful3_seed43_party_preds.pt,a32bccdb8fd6963f187be3505d94a56efc0619c5de973270db2f8e1f07e55fb8
ACM,hard,43,adaptive_graph_val,5,0.9370861053466797,0.8879736661911011,0.8881288662779666,0.8881288662779666,0.9028006792068481,0.8863261938095093,0,181500,181500,63525,245025,peer_to_peer_topology,all_supervised,supervised,shared_val,all_parties,0,True,all_parties_supervised_simulation,all_parties,all_parties,all_parties_supervised,shared,1.0,604,604,active,0.5,0.8879736661911011,0.4448105454444885,0.37891268730163574,0.31466227769851685,0.8764415383338928,none,0.0,0,15,[],-1.0,-1.0,5,181500,63525,407700,5,407700,7605,12.970978199984529,2,2,1,"[[5,6],[7,9],[7,12],[8,11],[11,12]]","[false, false, false, false, false, false, false, true, false, false, false, true, true, false, false]","[""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""PSP"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""PAP"", ""KNN"", ""RANDOM"", ""RANDOM""]","[0.3526490032672882, 0.3013245165348053, 0.34437087178230286, 0.34271523356437683, 0.3576158881187439, 0.34271523356437683, 0.33112582564353943, 0.6821191906929016, 0.3245033025741577, 0.36589404940605164, 0.30463576316833496, 0.8675496578216553, 0.8907284736633301, 0.32781457901000977, 0.3460264801979065]","[8, 4, 9, 13, 6, 3, 12, 1, 14, 11, 7, 0, 2, 10, 5]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\core_cache_v2\acm_hard_useful3_seed43_party_preds.pt,a32bccdb8fd6963f187be3505d94a56efc0619c5de973270db2f8e1f07e55fb8
ACM,hard,44,full_mesh,5,0.7201986908912659,0.6902800798416138,0.688045272305318,0.688045272305318,0.7265238761901855,0.6968698501586914,0,3811500,3811500,136125,3947625,peer_to_peer_topology,all_supervised,supervised,shared_val,all_parties,0,True,all_parties_supervised_simulation,all_parties,all_parties,all_parties_supervised,shared,1.0,604,604,active,0.5,0.6902800798416138,0.42317407528559364,0.35420098900794983,0.3212520480155945,0.828665554523468,none,0.0,0,15,[],-1.0,-1.0,105,3811500,136125,0,105,0,0,0.0,3,36,66,"[[0,1],[0,2],[0,3],[0,4],[0,5],[0,6],[0,7],[0,8],[0,9],[0,10],[0,11],[0,12],[0,13],[0,14],[1,2],[1,3],[1,4],[1,5],[1,6],[1,7],[1,8],[1,9],[1,10],[1,11],[1,12],[1,13],[1,14],[2,3],[2,4],[2,5],[2,6],[2,7],[2,8],[2,9],[2,10],[2,11],[2,12],[2,13],[2,14],[3,4],[3,5],[3,6],[3,7],[3,8],[3,9],[3,10],[3,11],[3,12],[3,13],[3,14],[4,5],[4,6],[4,7],[4,8],[4,9],[4,10],[4,11],[4,12],[4,13],[4,14],[5,6],[5,7],[5,8],[5,9],[5,10],[5,11],[5,12],[5,13],[5,14],[6,7],[6,8],[6,9],[6,10],[6,11],[6,12],[6,13],[6,14],[7,8],[7,9],[7,10],[7,11],[7,12],[7,13],[7,14],[8,9],[8,10],[8,11],[8,12],[8,13],[8,14],[9,10],[9,11],[9,12],[9,13],[9,14],[10,11],[10,12],[10,13],[10,14],[11,12],[11,13],[11,14],[12,13],[12,14],[13,14]]","[false, false, false, false, false, true, false, false, false, false, true, true, false, false, false]","[""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""PSP"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""KNN"", ""PAP"", ""RANDOM"", ""RANDOM"", ""RANDOM""]","[0.3228476941585541, 0.35430464148521423, 0.3360927104949951, 0.3526490032672882, 0.3526490032672882, 0.3509933650493622, 0.32615894079208374, 0.31456953287124634, 0.306291401386261, 0.31456953287124634, 0.7731788158416748, 0.8162251710891724, 0.33278146386146545, 0.3410595953464508, 0.3410595953464508]","[6, 11, 10, 4, 7, 1, 12, 14, 8, 9, 2, 0, 5, 3, 13]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\core_cache_v2\acm_hard_useful3_seed44_party_preds.pt,fafec304836823a69367da4b8d97dd4bd2c59bc53076953bcf7a7fc2e8760cb9
ACM,hard,44,adaptive_pair,5,0.7350993156433105,0.701812207698822,0.702791326320738,0.702791326320738,0.7462932467460632,0.6985173225402832,0,508200,508200,127050,635250,peer_to_peer_topology,all_supervised,supervised,shared_val,all_parties,0,True,all_parties_supervised_simulation,all_parties,all_parties,all_parties_supervised,shared,1.0,604,604,active,0.5,0.701812207698822,0.4336079100767771,0.3228995203971863,0.3064250349998474,0.8665568232536316,none,0.0,0,15,[],-1.0,-1.0,14,508200,127050,407700,14,407700,0,0.469977100045071,3,0,11,"[[0,2],[0,7],[1,6],[1,7],[2,13],[3,4],[3,12],[4,13],[5,10],[5,11],[6,9],[9,14],[10,11],[12,14]]","[false, false, false, false, false, true, false, false, false, false, true, true, false, false, false]","[""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""PSP"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""KNN"", ""PAP"", ""RANDOM"", ""RANDOM"", ""RANDOM""]","[0.3228476941585541, 0.35430464148521423, 0.3360927104949951, 0.3526490032672882, 0.3526490032672882, 0.3509933650493622, 0.32615894079208374, 0.31456953287124634, 0.306291401386261, 0.31456953287124634, 0.7731788158416748, 0.8162251710891724, 0.33278146386146545, 0.3410595953464508, 0.3410595953464508]","[6, 11, 10, 4, 7, 1, 12, 14, 8, 9, 2, 0, 5, 3, 13]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\core_cache_v2\acm_hard_useful3_seed44_party_preds.pt,fafec304836823a69367da4b8d97dd4bd2c59bc53076953bcf7a7fc2e8760cb9
