dataset,method,test_at_best_val_mean,test_at_best_val_std,macro_f1_mean,macro_f1_std,inference_comm_mean,inference_comm_std,final_edges_mean,final_edges_std,seeds
ACM,local_uniform_vote,0.59209223985672,0.015475475091952892,0.5902635150901855,0.016095837574331338,0.0,0.0,0.0,0.0,5
ACM,local_reliability_vote,0.7746293067932128,0.006372026828329693,0.7741638852139738,0.0059758529398364615,0.0,0.0,0.0,0.0,5
ACM,fixed_ring,0.7723228693008423,0.006021635403053488,0.7723570046982424,0.006515964478785292,272250.0,0.0,15.0,0.0,5
ACM,random_regular,0.7607907652854919,0.004706047323582686,0.760335521248346,0.005110346304926887,268620.0,7260.0,14.8,0.4,5
ACM,expander,0.7742998123168945,0.0034556990249263006,0.7741957918617471,0.0033459993903179257,272250.0,0.0,15.0,0.0,5
ACM,full_mesh,0.7706754207611084,0.006704121198138438,0.7702761152298856,0.00615260601083803,1905750.0,0.0,105.0,0.0,5
ACM,adaptive_pair,0.7769357204437256,0.007338080147287764,0.7771852349277236,0.007853468890727801,268620.0,7260.0,14.8,0.4,5
ACM,adaptive_complementarity,0.775617778301239,0.00583856617647639,0.7750706787085847,0.005611062144098619,264990.0,8891.647766302936,14.6,0.4898979485566356,5
ACM,adaptive_graph_val,0.857331120967865,0.013038797953397269,0.8575262644106512,0.013407615584678807,90750.0,0.0,5.0,0.0,5
