dataset,setting,seed,method,adaptive_min_edges,best_val,test_at_best_val,macro_f1,macro_f1_at_best_val,best_observed_test,final_test,train_comm,inference_comm,peer_to_peer_comm,global_readout_comm,total_comm,protocol_type,label_protocol,training_protocol,validation_protocol,validation_evaluator,active_party_id,passive_label_access,local_training_labels,validation_label_protocol,topology_evaluator,local_training_protocol,validation_split_mode,topology_val_fraction,topology_val_count,selection_val_count,topology_objective,joint_lambda,active_readout_acc,local_post_consensus_mean_acc,active_party_post_consensus_acc,local_worst_acc,local_best_acc,dropout_protocol,dropout_rate,dropout_seed,remaining_parties,dropped_party_ids,test_acc_after_dropout,local_post_consensus_acc_after_dropout,num_edges,peer_comm,readout_comm,control_plane_comm,final_edges,topology_update_comm,topology_eval_count,topology_update_time,useful_useful_edges,useful_noisy_edges,noisy_noisy_edges,selected_edges,useful_party_mask,party_view_names,party_reliabilities,party_permutation,prediction_cache_path,prediction_cache_fingerprint
DBLP,hard,42,topk_reliability_vote,5,0.9098765254020691,0.8943489193916321,0.8844694650149283,0.8844694650149283,0.8955773711204529,0.8796069025993347,0,0,0,81140,81140,global_diagnostic,all_supervised,supervised,shared_val,all_parties,0,True,all_parties_supervised_simulation,all_parties,all_parties,all_parties_supervised,shared,1.0,810,810,active,0.5,0.8943489193916321,0.33431612849235537,0.27764126658439636,0.2493857443332672,0.8734643459320068,none,0.0,0,15,[],-1.0,-1.0,0,0,81140,0,0,0,0,0.0,0,0,0,[],"[false, false, true, false, false, false, true, false, true, false, false, false, false, false, false]","[""RANDOM"", ""RANDOM"", ""APCPA"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""APTPA"", ""RANDOM"", ""APA"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM""]","[0.2716049253940582, 0.28024691343307495, 0.8913580179214478, 0.2679012417793274, 0.2716049253940582, 0.28148147463798523, 0.4654321074485779, 0.25925925374031067, 0.5111111402511597, 0.2419753074645996, 0.26419752836227417, 0.2617284059524536, 0.25061729550361633, 0.30987653136253357, 0.24938271939754486]","[9, 12, 1, 13, 3, 8, 2, 4, 0, 11, 6, 10, 14, 5, 7]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\core_cache_v2\dblp_hard_useful3_seed42_party_preds.pt,39e4cf6382caa8e42920e91ba9db9bec9c549cdaf71c70b6d61fa0cbe1032260
DBLP,hard,42,full_mesh,5,0.8814814686775208,0.8648648858070374,0.8492971556961271,0.8492971556961271,0.8673218488693237,0.8488943576812744,0,3407880,3407880,243420,3651300,peer_to_peer_topology,all_supervised,supervised,shared_val,all_parties,0,True,all_parties_supervised_simulation,all_parties,all_parties,all_parties_supervised,shared,1.0,810,810,active,0.5,0.8648648858070374,0.37264537413915,0.30958232283592224,0.2690417766571045,0.8746928572654724,none,0.0,0,15,[],-1.0,-1.0,105,3407880,243420,0,105,0,0,0.0,3,36,66,"[[0,1],[0,2],[0,3],[0,4],[0,5],[0,6],[0,7],[0,8],[0,9],[0,10],[0,11],[0,12],[0,13],[0,14],[1,2],[1,3],[1,4],[1,5],[1,6],[1,7],[1,8],[1,9],[1,10],[1,11],[1,12],[1,13],[1,14],[2,3],[2,4],[2,5],[2,6],[2,7],[2,8],[2,9],[2,10],[2,11],[2,12],[2,13],[2,14],[3,4],[3,5],[3,6],[3,7],[3,8],[3,9],[3,10],[3,11],[3,12],[3,13],[3,14],[4,5],[4,6],[4,7],[4,8],[4,9],[4,10],[4,11],[4,12],[4,13],[4,14],[5,6],[5,7],[5,8],[5,9],[5,10],[5,11],[5,12],[5,13],[5,14],[6,7],[6,8],[6,9],[6,10],[6,11],[6,12],[6,13],[6,14],[7,8],[7,9],[7,10],[7,11],[7,12],[7,13],[7,14],[8,9],[8,10],[8,11],[8,12],[8,13],[8,14],[9,10],[9,11],[9,12],[9,13],[9,14],[10,11],[10,12],[10,13],[10,14],[11,12],[11,13],[11,14],[12,13],[12,14],[13,14]]","[false, false, true, false, false, false, true, false, true, false, false, false, false, false, false]","[""RANDOM"", ""RANDOM"", ""APCPA"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""APTPA"", ""RANDOM"", ""APA"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM""]","[0.2716049253940582, 0.28024691343307495, 0.8913580179214478, 0.2679012417793274, 0.2716049253940582, 0.28148147463798523, 0.4654321074485779, 0.25925925374031067, 0.5111111402511597, 0.2419753074645996, 0.26419752836227417, 0.2617284059524536, 0.25061729550361633, 0.30987653136253357, 0.24938271939754486]","[9, 12, 1, 13, 3, 8, 2, 4, 0, 11, 6, 10, 14, 5, 7]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\core_cache_v2\dblp_hard_useful3_seed42_party_preds.pt,39e4cf6382caa8e42920e91ba9db9bec9c549cdaf71c70b6d61fa0cbe1032260
DBLP,hard,42,adaptive_pair,5,0.8827160596847534,0.8697788715362549,0.8540038154323881,0.8540038154323881,0.8697788715362549,0.8452088236808777,0,454384,454384,227192,681576,peer_to_peer_topology,all_supervised,supervised,shared_val,all_parties,0,True,all_parties_supervised_simulation,all_parties,all_parties,all_parties_supervised,shared,1.0,810,810,active,0.5,0.8697788715362549,0.3603603551785151,0.2690417766571045,0.23464372754096985,0.8746928572654724,none,0.0,0,15,[],-1.0,-1.0,14,454384,227192,729000,14,729000,0,1.4607753000309458,3,0,11,"[[0,4],[0,9],[1,7],[1,14],[2,6],[2,8],[3,12],[3,14],[4,5],[5,13],[6,8],[7,13],[9,11],[11,12]]","[false, false, true, false, false, false, true, false, true, false, false, false, false, false, false]","[""RANDOM"", ""RANDOM"", ""APCPA"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""APTPA"", ""RANDOM"", ""APA"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM""]","[0.2716049253940582, 0.28024691343307495, 0.8913580179214478, 0.2679012417793274, 0.2716049253940582, 0.28148147463798523, 0.4654321074485779, 0.25925925374031067, 0.5111111402511597, 0.2419753074645996, 0.26419752836227417, 0.2617284059524536, 0.25061729550361633, 0.30987653136253357, 0.24938271939754486]","[9, 12, 1, 13, 3, 8, 2, 4, 0, 11, 6, 10, 14, 5, 7]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\core_cache_v2\dblp_hard_useful3_seed42_party_preds.pt,39e4cf6382caa8e42920e91ba9db9bec9c549cdaf71c70b6d61fa0cbe1032260
DBLP,hard,42,adaptive_complementarity,5,0.8740741014480591,0.8574938774108887,0.8385897655960256,0.8385897655960256,0.859950840473175,0.8390663266181946,0,454384,454384,243420,697804,peer_to_peer_topology,all_supervised,supervised,shared_val,all_parties,0,True,all_parties_supervised_simulation,all_parties,all_parties,all_parties_supervised,shared,1.0,810,810,active,0.5,0.8574938774108887,0.3562653561433156,0.2641277611255646,0.2432432472705841,0.8746928572654724,none,0.0,0,15,[],-1.0,-1.0,14,454384,243420,729000,14,729000,0,1.480492700036848,1,4,9,"[[0,4],[0,11],[1,7],[1,8],[2,4],[2,12],[3,11],[3,12],[5,13],[5,14],[6,8],[6,14],[7,13],[9,10]]","[false, false, true, false, false, false, true, false, true, false, false, false, false, false, false]","[""RANDOM"", ""RANDOM"", ""APCPA"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""APTPA"", ""RANDOM"", ""APA"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM""]","[0.2716049253940582, 0.28024691343307495, 0.8913580179214478, 0.2679012417793274, 0.2716049253940582, 0.28148147463798523, 0.4654321074485779, 0.25925925374031067, 0.5111111402511597, 0.2419753074645996, 0.26419752836227417, 0.2617284059524536, 0.25061729550361633, 0.30987653136253357, 0.24938271939754486]","[9, 12, 1, 13, 3, 8, 2, 4, 0, 11, 6, 10, 14, 5, 7]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\core_cache_v2\dblp_hard_useful3_seed42_party_preds.pt,39e4cf6382caa8e42920e91ba9db9bec9c549cdaf71c70b6d61fa0cbe1032260
DBLP,hard,42,adaptive_graph_val,5,0.9160493612289429,0.8857493996620178,0.8745548298933867,0.8745548298933867,0.8968058824539185,0.8832923769950867,0,162280,162280,97368,259648,peer_to_peer_topology,all_supervised,supervised,shared_val,all_parties,0,True,all_parties_supervised_simulation,all_parties,all_parties,all_parties_supervised,shared,1.0,810,810,active,0.5,0.8857493996620178,0.3636363605658213,0.28378379344940186,0.2567567527294159,0.8771498799324036,none,0.0,0,15,[],-1.0,-1.0,5,162280,97368,729000,5,729000,7614,13.481787500015344,1,2,2,"[[1,4],[1,8],[2,8],[2,14],[3,14]]","[false, false, true, false, false, false, true, false, true, false, false, false, false, false, false]","[""RANDOM"", ""RANDOM"", ""APCPA"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""APTPA"", ""RANDOM"", ""APA"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM""]","[0.2716049253940582, 0.28024691343307495, 0.8913580179214478, 0.2679012417793274, 0.2716049253940582, 0.28148147463798523, 0.4654321074485779, 0.25925925374031067, 0.5111111402511597, 0.2419753074645996, 0.26419752836227417, 0.2617284059524536, 0.25061729550361633, 0.30987653136253357, 0.24938271939754486]","[9, 12, 1, 13, 3, 8, 2, 4, 0, 11, 6, 10, 14, 5, 7]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\core_cache_v2\dblp_hard_useful3_seed42_party_preds.pt,39e4cf6382caa8e42920e91ba9db9bec9c549cdaf71c70b6d61fa0cbe1032260
DBLP,hard,43,topk_reliability_vote,5,0.9259259104728699,0.9226044416427612,0.9176564066643988,0.9176564066643988,0.9287469387054443,0.9127764105796814,0,0,0,81140,81140,global_diagnostic,all_supervised,supervised,shared_val,all_parties,0,True,all_parties_supervised_simulation,all_parties,all_parties,all_parties_supervised,shared,1.0,810,810,active,0.5,0.9226044416427612,0.3354627341032028,0.27272728085517883,0.22850123047828674,0.9238329529762268,none,0.0,0,15,[],-1.0,-1.0,0,0,81140,0,0,0,0,0.0,0,0,0,[],"[false, false, false, false, false, false, false, true, false, false, false, true, true, false, false]","[""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""APCPA"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""APA"", ""APTPA"", ""RANDOM"", ""RANDOM""]","[0.28148147463798523, 0.2839506268501282, 0.2617284059524536, 0.25432097911834717, 0.2777777910232544, 0.2716049253940582, 0.2567901313304901, 0.914814829826355, 0.27654320001602173, 0.2530864179134369, 0.25432097911834717, 0.47160494327545166, 0.4543209969997406, 0.25925925374031067, 0.24567900598049164]","[8, 4, 9, 13, 6, 3, 12, 1, 14, 11, 7, 0, 2, 10, 5]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\core_cache_v2\dblp_hard_useful3_seed43_party_preds.pt,cacde95ed31c0aa1422a61a91fb46c818de87bafbb59d648ebefd33c8b25d4a4
DBLP,hard,43,full_mesh,5,0.8999999761581421,0.9029483795166016,0.8937410257414369,0.8937410257414369,0.9041768908500671,0.8882063627243042,0,3407880,3407880,243420,3651300,peer_to_peer_topology,all_supervised,supervised,shared_val,all_parties,0,True,all_parties_supervised_simulation,all_parties,all_parties,all_parties_supervised,shared,1.0,810,810,active,0.5,0.9029483795166016,0.38509418765703834,0.3046683073043823,0.28501227498054504,0.9250614047050476,none,0.0,0,15,[],-1.0,-1.0,105,3407880,243420,0,105,0,0,0.0,3,36,66,"[[0,1],[0,2],[0,3],[0,4],[0,5],[0,6],[0,7],[0,8],[0,9],[0,10],[0,11],[0,12],[0,13],[0,14],[1,2],[1,3],[1,4],[1,5],[1,6],[1,7],[1,8],[1,9],[1,10],[1,11],[1,12],[1,13],[1,14],[2,3],[2,4],[2,5],[2,6],[2,7],[2,8],[2,9],[2,10],[2,11],[2,12],[2,13],[2,14],[3,4],[3,5],[3,6],[3,7],[3,8],[3,9],[3,10],[3,11],[3,12],[3,13],[3,14],[4,5],[4,6],[4,7],[4,8],[4,9],[4,10],[4,11],[4,12],[4,13],[4,14],[5,6],[5,7],[5,8],[5,9],[5,10],[5,11],[5,12],[5,13],[5,14],[6,7],[6,8],[6,9],[6,10],[6,11],[6,12],[6,13],[6,14],[7,8],[7,9],[7,10],[7,11],[7,12],[7,13],[7,14],[8,9],[8,10],[8,11],[8,12],[8,13],[8,14],[9,10],[9,11],[9,12],[9,13],[9,14],[10,11],[10,12],[10,13],[10,14],[11,12],[11,13],[11,14],[12,13],[12,14],[13,14]]","[false, false, false, false, false, false, false, true, false, false, false, true, true, false, false]","[""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""APCPA"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""APA"", ""APTPA"", ""RANDOM"", ""RANDOM""]","[0.28148147463798523, 0.2839506268501282, 0.2617284059524536, 0.25432097911834717, 0.2777777910232544, 0.2716049253940582, 0.2567901313304901, 0.914814829826355, 0.27654320001602173, 0.2530864179134369, 0.25432097911834717, 0.47160494327545166, 0.4543209969997406, 0.25925925374031067, 0.24567900598049164]","[8, 4, 9, 13, 6, 3, 12, 1, 14, 11, 7, 0, 2, 10, 5]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\core_cache_v2\dblp_hard_useful3_seed43_party_preds.pt,cacde95ed31c0aa1422a61a91fb46c818de87bafbb59d648ebefd33c8b25d4a4
DBLP,hard,43,adaptive_pair,5,0.895061731338501,0.9004914164543152,0.8899732222341878,0.8899732222341878,0.9029483795166016,0.8832923769950867,0,454384,454384,243420,697804,peer_to_peer_topology,all_supervised,supervised,shared_val,all_parties,0,True,all_parties_supervised_simulation,all_parties,all_parties,all_parties_supervised,shared,1.0,810,810,active,0.5,0.9004914164543152,0.36953316728274027,0.27272728085517883,0.23955774307250977,0.9226044416427612,none,0.0,0,15,[],-1.0,-1.0,14,454384,243420,729000,14,729000,0,1.5263112999673467,3,0,11,"[[0,1],[0,8],[1,4],[2,3],[2,9],[3,13],[4,8],[5,10],[6,13],[6,14],[7,11],[7,12],[9,14],[11,12]]","[false, false, false, false, false, false, false, true, false, false, false, true, true, false, false]","[""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""APCPA"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""APA"", ""APTPA"", ""RANDOM"", ""RANDOM""]","[0.28148147463798523, 0.2839506268501282, 0.2617284059524536, 0.25432097911834717, 0.2777777910232544, 0.2716049253940582, 0.2567901313304901, 0.914814829826355, 0.27654320001602173, 0.2530864179134369, 0.25432097911834717, 0.47160494327545166, 0.4543209969997406, 0.25925925374031067, 0.24567900598049164]","[8, 4, 9, 13, 6, 3, 12, 1, 14, 11, 7, 0, 2, 10, 5]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\core_cache_v2\dblp_hard_useful3_seed43_party_preds.pt,cacde95ed31c0aa1422a61a91fb46c818de87bafbb59d648ebefd33c8b25d4a4
DBLP,hard,43,adaptive_complementarity,5,0.8987654447555542,0.8992629051208496,0.8880846556972727,0.8880846556972727,0.9029483795166016,0.8808353543281555,0,454384,454384,227192,681576,peer_to_peer_topology,all_supervised,supervised,shared_val,all_parties,0,True,all_parties_supervised_simulation,all_parties,all_parties,all_parties_supervised,shared,1.0,810,810,active,0.5,0.8992629051208496,0.37076166868209837,0.42137593030929565,0.23464372754096985,0.9152334332466125,none,0.0,0,15,[],-1.0,-1.0,14,454384,227192,729000,14,729000,0,1.478413199976785,1,4,9,"[[0,1],[0,7],[1,8],[2,7],[2,9],[4,13],[4,14],[5,6],[5,10],[6,14],[8,12],[9,10],[11,12],[11,13]]","[false, false, false, false, false, false, false, true, false, false, false, true, true, false, false]","[""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""APCPA"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""APA"", ""APTPA"", ""RANDOM"", ""RANDOM""]","[0.28148147463798523, 0.2839506268501282, 0.2617284059524536, 0.25432097911834717, 0.2777777910232544, 0.2716049253940582, 0.2567901313304901, 0.914814829826355, 0.27654320001602173, 0.2530864179134369, 0.25432097911834717, 0.47160494327545166, 0.4543209969997406, 0.25925925374031067, 0.24567900598049164]","[8, 4, 9, 13, 6, 3, 12, 1, 14, 11, 7, 0, 2, 10, 5]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\core_cache_v2\dblp_hard_useful3_seed43_party_preds.pt,cacde95ed31c0aa1422a61a91fb46c818de87bafbb59d648ebefd33c8b25d4a4
DBLP,hard,43,adaptive_graph_val,5,0.924691379070282,0.9164619445800781,0.9083973931654327,0.9083973931654327,0.9226044416427612,0.9054054021835327,0,162280,162280,97368,259648,peer_to_peer_topology,all_supervised,supervised,shared_val,all_parties,0,True,all_parties_supervised_simulation,all_parties,all_parties,all_parties_supervised,shared,1.0,810,810,active,0.5,0.9164619445800781,0.36666667262713115,0.30221131443977356,0.2309582382440567,0.9238329529762268,none,0.0,0,15,[],-1.0,-1.0,5,162280,97368,729000,5,729000,7570,13.464857600003597,1,2,2,"[[0,9],[0,11],[7,9],[7,11],[10,13]]","[false, false, false, false, false, false, false, true, false, false, false, true, true, false, false]","[""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""APCPA"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""APA"", ""APTPA"", ""RANDOM"", ""RANDOM""]","[0.28148147463798523, 0.2839506268501282, 0.2617284059524536, 0.25432097911834717, 0.2777777910232544, 0.2716049253940582, 0.2567901313304901, 0.914814829826355, 0.27654320001602173, 0.2530864179134369, 0.25432097911834717, 0.47160494327545166, 0.4543209969997406, 0.25925925374031067, 0.24567900598049164]","[8, 4, 9, 13, 6, 3, 12, 1, 14, 11, 7, 0, 2, 10, 5]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\core_cache_v2\dblp_hard_useful3_seed43_party_preds.pt,cacde95ed31c0aa1422a61a91fb46c818de87bafbb59d648ebefd33c8b25d4a4
