dataset,setting,seed,method,party,d_ref,hidden_mean,hidden_std,hidden_l2_mean,hidden_l2_std,projected_l2_mean,projected_l2_std
ACM,hard,43,Gated Fusion,1,64,0.06418860703706741,0.057555701583623886,0.6886855959892273,0.03759799897670746,0.5157335996627808,0.01610633172094822
ACM,hard,43,Gated Fusion,2,64,0.13150480389595032,0.10083859413862228,1.3164113759994507,0.15692460536956787,0.8130702972412109,0.07291623204946518
ACM,hard,43,Gated Fusion,3,64,0.1941903829574585,0.19821159541606903,2.0497963428497314,0.8521687984466553,0.9904128313064575,0.3738163411617279
ACM,hard,43,Gated Fusion,4,64,0.1970684975385666,0.21414516866207123,2.054777145385742,1.094675898551941,1.2114276885986328,0.5682551860809326
ACM,hard,43,Gated Fusion,5,64,0.20546051859855652,0.22044599056243896,2.157688856124878,1.0752896070480347,1.0918227434158325,0.4980645775794983
ACM,hard,43,Gated Fusion,6,64,0.19647979736328125,0.22172768414020538,2.100595712661743,1.0975502729415894,1.1423299312591553,0.5222312211990356
ACM,hard,43,Gated Fusion,7,64,0.19432204961776733,0.2186458557844162,2.0625505447387695,1.105521321296692,1.0354347229003906,0.5300572514533997
ACM,hard,43,Gated Fusion,8,64,0.19401445984840393,0.21190859377384186,2.022238254547119,1.0924980640411377,1.1993951797485352,0.5880150198936462
ACM,hard,43,Gated Fusion,9,64,0.18578362464904785,0.20275481045246124,1.9603607654571533,0.9984942078590393,0.98777174949646,0.46949493885040283
ACM,hard,43,Gated Fusion,10,64,0.19313210248947144,0.19858363270759583,1.9918934106826782,0.9713035225868225,0.9412959814071655,0.4123912453651428
ACM,hard,43,Gated Fusion,11,64,0.19737274944782257,0.23275691270828247,2.156122922897339,1.1452370882034302,1.2355332374572754,0.5903900265693665
ACM,hard,43,Gated Fusion,12,64,0.19757318496704102,0.21316255629062653,2.0573155879974365,1.083398461341858,1.0388022661209106,0.5316563844680786
ACM,hard,43,Gated Fusion,13,64,0.19281260669231415,0.20797312259674072,2.0234017372131348,1.026321291923523,1.0357866287231445,0.4696001708507538
ACM,hard,43,Gated Fusion,14,64,0.19520127773284912,0.20976783335208893,2.0492656230926514,1.0272780656814575,1.1428440809249878,0.49187830090522766
ACM,hard,43,raw_hidden,0,N/A,0.11313210427761078,0.09310415387153625,1.1690388917922974,0.08516060560941696,N/A,N/A
ACM,hard,43,raw_hidden,2,N/A,0.13150480389595032,0.10083859413862228,1.3164113759994507,0.15692460536956787,N/A,N/A
ACM,hard,43,raw_hidden,1,N/A,0.06418860703706741,0.057555701583623886,0.6886855959892273,0.03759799897670746,N/A,N/A
ACM,hard,43,raw_hidden,3,N/A,0.1941903829574585,0.19821159541606903,2.0497963428497314,0.8521687984466553,N/A,N/A
ACM,hard,43,raw_hidden,5,N/A,0.20546051859855652,0.22044599056243896,2.157688856124878,1.0752896070480347,N/A,N/A
ACM,hard,43,Reliability-Selected Project-and-Mean,0,32,0.11313210427761078,0.09310415387153625,1.1690388917922974,0.08516060560941696,0.14598657190799713,0.08723915368318558
ACM,hard,43,Reliability-Selected Project-and-Mean,2,32,0.13150480389595032,0.10083859413862228,1.3164113759994507,0.15692460536956787,0.14028361439704895,0.07664483785629272
ACM,hard,43,Reliability-Selected Project-and-Mean,1,32,0.06418860703706741,0.057555701583623886,0.6886855959892273,0.03759799897670746,0.1926240622997284,0.040301017463207245
ACM,hard,43,Reliability-Selected Project-and-Mean,3,32,0.1941903829574585,0.19821159541606903,2.0497963428497314,0.8521687984466553,0.646436870098114,0.3366905748844147
ACM,hard,43,Reliability-Selected Project-and-Mean,5,32,0.20546051859855652,0.22044599056243896,2.157688856124878,1.0752896070480347,0.5162668824195862,0.3915831446647644
ACM,hard,43,raw_hidden,0,N/A,0.11313210427761078,0.09310415387153625,1.1690388917922974,0.08516060560941696,N/A,N/A
ACM,hard,43,raw_hidden,2,N/A,0.13150480389595032,0.10083859413862228,1.3164113759994507,0.15692460536956787,N/A,N/A
ACM,hard,43,raw_hidden,1,N/A,0.06418860703706741,0.057555701583623886,0.6886855959892273,0.03759799897670746,N/A,N/A
ACM,hard,43,raw_hidden,3,N/A,0.1941903829574585,0.19821159541606903,2.0497963428497314,0.8521687984466553,N/A,N/A
ACM,hard,43,raw_hidden,5,N/A,0.20546051859855652,0.22044599056243896,2.157688856124878,1.0752896070480347,N/A,N/A
ACM,hard,43,Reliability-Selected Gated Fusion,0,128,0.11313210427761078,0.09310415387153625,1.1690388917922974,0.08516060560941696,1.0399539470672607,0.04125150293111801
ACM,hard,43,Reliability-Selected Gated Fusion,2,128,0.13150480389595032,0.10083859413862228,1.3164113759994507,0.15692460536956787,0.8132283091545105,0.0885678380727768
ACM,hard,43,Reliability-Selected Gated Fusion,1,128,0.06418860703706741,0.057555701583623886,0.6886855959892273,0.03759799897670746,0.6943817734718323,0.02287224493920803
ACM,hard,43,Reliability-Selected Gated Fusion,3,128,0.1941903829574585,0.19821159541606903,2.0497963428497314,0.8521687984466553,1.4184696674346924,0.4899553954601288
ACM,hard,43,Reliability-Selected Gated Fusion,5,128,0.20546051859855652,0.22044599056243896,2.157688856124878,1.0752896070480347,1.3469977378845215,0.6051363348960876
ACM,hard,43,raw_hidden,0,N/A,0.11313210427761078,0.09310415387153625,1.1690388917922974,0.08516060560941696,N/A,N/A
ACM,hard,43,raw_hidden,1,N/A,0.06418860703706741,0.057555701583623886,0.6886855959892273,0.03759799897670746,N/A,N/A
ACM,hard,43,raw_hidden,2,N/A,0.13150480389595032,0.10083859413862228,1.3164113759994507,0.15692460536956787,N/A,N/A
ACM,hard,43,Project-and-Mean,0,64,0.11313210427761078,0.09310415387153625,1.1690388917922974,0.08516060560941696,0.15948446094989777,0.08421504497528076
ACM,hard,43,Project-and-Mean,1,64,0.06418860703706741,0.057555701583623886,0.6886855959892273,0.03759799897670746,0.2697901725769043,0.05223841220140457
ACM,hard,43,Project-and-Mean,2,64,0.13150480389595032,0.10083859413862228,1.3164113759994507,0.15692460536956787,0.30706334114074707,0.07670889049768448
ACM,hard,44,raw_hidden,0,N/A,0.10857348144054413,0.08084370940923691,1.0776474475860596,0.10679858177900314,N/A,N/A
ACM,hard,44,raw_hidden,1,N/A,0.043980784714221954,0.04818393662571907,0.520500123500824,0.03825810179114342,N/A,N/A
ACM,hard,44,raw_hidden,2,N/A,0.10126011073589325,0.08207844197750092,1.0386936664581299,0.09222805500030518,N/A,N/A
ACM,hard,44,raw_hidden,3,N/A,0.18787087500095367,0.20957376062870026,1.9928754568099976,1.0480036735534668,N/A,N/A
ACM,hard,44,raw_hidden,4,N/A,0.19029438495635986,0.21064820885658264,1.9982436895370483,1.0790913105010986,N/A,N/A
ACM,hard,44,raw_hidden,5,N/A,0.18871185183525085,0.21566030383110046,1.9786499738693237,1.1578956842422485,N/A,N/A
ACM,hard,44,raw_hidden,6,N/A,0.18164373934268951,0.21977438032627106,1.9652371406555176,1.1579023599624634,N/A,N/A
ACM,hard,44,raw_hidden,7,N/A,0.19494269788265228,0.20937377214431763,2.0278351306915283,1.0609652996063232,N/A,N/A
ACM,hard,44,raw_hidden,8,N/A,0.18922561407089233,0.20031481981277466,1.960101842880249,1.0087970495224,N/A,N/A
ACM,hard,44,raw_hidden,9,N/A,0.193576380610466,0.20865309238433838,2.062088966369629,0.9655553698539734,N/A,N/A
ACM,hard,44,raw_hidden,10,N/A,0.17991402745246887,0.21026913821697235,1.9348620176315308,1.075903296470642,N/A,N/A
ACM,hard,44,raw_hidden,11,N/A,0.1966632902622223,0.21579043567180634,2.057918071746826,1.1047438383102417,N/A,N/A
ACM,hard,44,raw_hidden,12,N/A,0.1722559630870819,0.22627849876880646,1.9522960186004639,1.1681101322174072,N/A,N/A
ACM,hard,44,raw_hidden,13,N/A,0.1606123447418213,0.22047406435012817,1.88042414188385,1.107218623161316,N/A,N/A
ACM,hard,44,raw_hidden,14,N/A,0.1836516559123993,0.1908797025680542,1.910020351409912,0.9177435636520386,N/A,N/A
ACM,hard,44,Project-and-Mean,0,32,0.10857348144054413,0.08084370940923691,1.0776474475860596,0.10679858177900314,0.14991465210914612,0.07219846546649933
ACM,hard,44,Project-and-Mean,1,32,0.043980784714221954,0.04818393662571907,0.520500123500824,0.03825810179114342,0.1894579827785492,0.04013027995824814
ACM,hard,44,Project-and-Mean,2,32,0.10126011073589325,0.08207844197750092,1.0386936664581299,0.09222805500030518,0.09693631529808044,0.05203038454055786
ACM,hard,44,Project-and-Mean,3,32,0.18787087500095367,0.20957376062870026,1.9928754568099976,1.0480036735534668,0.5000901818275452,0.31895413994789124
ACM,hard,44,Project-and-Mean,4,32,0.19029438495635986,0.21064820885658264,1.9982436895370483,1.0790913105010986,0.5638257265090942,0.4085520803928375
ACM,hard,44,Project-and-Mean,5,32,0.18871185183525085,0.21566030383110046,1.9786499738693237,1.1578956842422485,0.5695131421089172,0.44829389452934265
ACM,hard,44,Project-and-Mean,6,32,0.18164373934268951,0.21977438032627106,1.9652371406555176,1.1579023599624634,0.44566306471824646,0.32550930976867676
ACM,hard,44,Project-and-Mean,7,32,0.19494269788265228,0.20937377214431763,2.0278351306915283,1.0609652996063232,0.512233316898346,0.35599285364151
ACM,hard,44,Project-and-Mean,8,32,0.18922561407089233,0.20031481981277466,1.960101842880249,1.0087970495224,0.48355811834335327,0.3459843397140503
ACM,hard,44,Project-and-Mean,9,32,0.193576380610466,0.20865309238433838,2.062088966369629,0.9655553698539734,0.4910910725593567,0.32699742913246155
ACM,hard,44,Project-and-Mean,10,32,0.17991402745246887,0.21026913821697235,1.9348620176315308,1.075903296470642,0.46756020188331604,0.34446147084236145
ACM,hard,44,Project-and-Mean,11,32,0.1966632902622223,0.21579043567180634,2.057918071746826,1.1047438383102417,0.4123893082141876,0.3026679456233978
ACM,hard,44,Project-and-Mean,12,32,0.1722559630870819,0.22627849876880646,1.9522960186004639,1.1681101322174072,0.6170014142990112,0.4738876521587372
ACM,hard,44,Project-and-Mean,13,32,0.1606123447418213,0.22047406435012817,1.88042414188385,1.107218623161316,0.6395108103752136,0.41862577199935913
ACM,hard,44,Project-and-Mean,14,32,0.1836516559123993,0.1908797025680542,1.910020351409912,0.9177435636520386,0.47733503580093384,0.32055994868278503
ACM,hard,44,raw_hidden,0,N/A,0.10857348144054413,0.08084370940923691,1.0776474475860596,0.10679858177900314,N/A,N/A
ACM,hard,44,raw_hidden,1,N/A,0.043980784714221954,0.04818393662571907,0.520500123500824,0.03825810179114342,N/A,N/A
ACM,hard,44,raw_hidden,2,N/A,0.10126011073589325,0.08207844197750092,1.0386936664581299,0.09222805500030518,N/A,N/A
ACM,hard,44,raw_hidden,3,N/A,0.18787087500095367,0.20957376062870026,1.9928754568099976,1.0480036735534668,N/A,N/A
ACM,hard,44,raw_hidden,4,N/A,0.19029438495635986,0.21064820885658264,1.9982436895370483,1.0790913105010986,N/A,N/A
ACM,hard,44,raw_hidden,5,N/A,0.18871185183525085,0.21566030383110046,1.9786499738693237,1.1578956842422485,N/A,N/A
ACM,hard,44,raw_hidden,6,N/A,0.18164373934268951,0.21977438032627106,1.9652371406555176,1.1579023599624634,N/A,N/A
ACM,hard,44,raw_hidden,7,N/A,0.19494269788265228,0.20937377214431763,2.0278351306915283,1.0609652996063232,N/A,N/A
ACM,hard,44,raw_hidden,8,N/A,0.18922561407089233,0.20031481981277466,1.960101842880249,1.0087970495224,N/A,N/A
ACM,hard,44,raw_hidden,9,N/A,0.193576380610466,0.20865309238433838,2.062088966369629,0.9655553698539734,N/A,N/A
ACM,hard,44,raw_hidden,10,N/A,0.17991402745246887,0.21026913821697235,1.9348620176315308,1.075903296470642,N/A,N/A
ACM,hard,44,raw_hidden,11,N/A,0.1966632902622223,0.21579043567180634,2.057918071746826,1.1047438383102417,N/A,N/A
ACM,hard,44,raw_hidden,12,N/A,0.1722559630870819,0.22627849876880646,1.9522960186004639,1.1681101322174072,N/A,N/A
ACM,hard,44,raw_hidden,13,N/A,0.1606123447418213,0.22047406435012817,1.88042414188385,1.107218623161316,N/A,N/A
ACM,hard,44,raw_hidden,14,N/A,0.1836516559123993,0.1908797025680542,1.910020351409912,0.9177435636520386,N/A,N/A
ACM,hard,44,Project-and-Concat,0,128,0.10857348144054413,0.08084370940923691,1.0776474475860596,0.10679858177900314,0.9278795719146729,0.046953145414590836
ACM,hard,44,Project-and-Concat,1,128,0.043980784714221954,0.04818393662571907,0.520500123500824,0.03825810179114342,0.6006990671157837,0.014775928109884262
ACM,hard,44,Project-and-Concat,2,128,0.10126011073589325,0.08207844197750092,1.0386936664581299,0.09222805500030518,0.8344216346740723,0.03564876317977905
ACM,hard,44,Project-and-Concat,3,128,0.18787087500095367,0.20957376062870026,1.9928754568099976,1.0480036735534668,1.2438594102859497,0.5521690249443054
ACM,hard,44,Project-and-Concat,4,128,0.19029438495635986,0.21064820885658264,1.9982436895370483,1.0790913105010986,1.2470588684082031,0.6427156329154968
ACM,hard,44,Project-and-Concat,5,128,0.18871185183525085,0.21566030383110046,1.9786499738693237,1.1578956842422485,1.3473657369613647,0.725907027721405
ACM,hard,44,Project-and-Concat,6,128,0.18164373934268951,0.21977438032627106,1.9652371406555176,1.1579023599624634,1.1711318492889404,0.5965967774391174
ACM,hard,44,Project-and-Concat,7,128,0.19494269788265228,0.20937377214431763,2.0278351306915283,1.0609652996063232,1.2592391967773438,0.5646141767501831
ACM,hard,44,Project-and-Concat,8,128,0.18922561407089233,0.20031481981277466,1.960101842880249,1.0087970495224,1.395734429359436,0.5850573182106018
ACM,hard,44,Project-and-Concat,9,128,0.193576380610466,0.20865309238433838,2.062088966369629,0.9655553698539734,1.3820005655288696,0.5626828670501709
ACM,hard,44,Project-and-Concat,10,128,0.17991402745246887,0.21026913821697235,1.9348620176315308,1.075903296470642,1.360209345817566,0.6295332908630371
ACM,hard,44,Project-and-Concat,11,128,0.1966632902622223,0.21579043567180634,2.057918071746826,1.1047438383102417,1.4237703084945679,0.6527905464172363
ACM,hard,44,Project-and-Concat,12,128,0.1722559630870819,0.22627849876880646,1.9522960186004639,1.1681101322174072,1.3427070379257202,0.7222015857696533
ACM,hard,44,Project-and-Concat,13,128,0.1606123447418213,0.22047406435012817,1.88042414188385,1.107218623161316,1.3505055904388428,0.6975394487380981
ACM,hard,44,Project-and-Concat,14,128,0.1836516559123993,0.1908797025680542,1.910020351409912,0.9177435636520386,1.257716178894043,0.5379045009613037
ACM,hard,44,raw_hidden,0,N/A,0.10857348144054413,0.08084370940923691,1.0776474475860596,0.10679858177900314,N/A,N/A
ACM,hard,44,raw_hidden,1,N/A,0.043980784714221954,0.04818393662571907,0.520500123500824,0.03825810179114342,N/A,N/A
ACM,hard,44,raw_hidden,2,N/A,0.10126011073589325,0.08207844197750092,1.0386936664581299,0.09222805500030518,N/A,N/A
ACM,hard,44,raw_hidden,3,N/A,0.18787087500095367,0.20957376062870026,1.9928754568099976,1.0480036735534668,N/A,N/A
ACM,hard,44,raw_hidden,4,N/A,0.19029438495635986,0.21064820885658264,1.9982436895370483,1.0790913105010986,N/A,N/A
ACM,hard,44,raw_hidden,5,N/A,0.18871185183525085,0.21566030383110046,1.9786499738693237,1.1578956842422485,N/A,N/A
ACM,hard,44,raw_hidden,6,N/A,0.18164373934268951,0.21977438032627106,1.9652371406555176,1.1579023599624634,N/A,N/A
ACM,hard,44,raw_hidden,7,N/A,0.19494269788265228,0.20937377214431763,2.0278351306915283,1.0609652996063232,N/A,N/A
ACM,hard,44,raw_hidden,8,N/A,0.18922561407089233,0.20031481981277466,1.960101842880249,1.0087970495224,N/A,N/A
ACM,hard,44,raw_hidden,9,N/A,0.193576380610466,0.20865309238433838,2.062088966369629,0.9655553698539734,N/A,N/A
ACM,hard,44,raw_hidden,10,N/A,0.17991402745246887,0.21026913821697235,1.9348620176315308,1.075903296470642,N/A,N/A
ACM,hard,44,raw_hidden,11,N/A,0.1966632902622223,0.21579043567180634,2.057918071746826,1.1047438383102417,N/A,N/A
ACM,hard,44,raw_hidden,12,N/A,0.1722559630870819,0.22627849876880646,1.9522960186004639,1.1681101322174072,N/A,N/A
ACM,hard,44,raw_hidden,13,N/A,0.1606123447418213,0.22047406435012817,1.88042414188385,1.107218623161316,N/A,N/A
ACM,hard,44,raw_hidden,14,N/A,0.1836516559123993,0.1908797025680542,1.910020351409912,0.9177435636520386,N/A,N/A
ACM,hard,44,Gated Fusion,0,32,0.10857348144054413,0.08084370940923691,1.0776474475860596,0.10679858177900314,0.5895578265190125,0.045613616704940796
ACM,hard,44,Gated Fusion,1,32,0.043980784714221954,0.04818393662571907,0.520500123500824,0.03825810179114342,0.3715101182460785,0.013033568859100342
ACM,hard,44,Gated Fusion,2,32,0.10126011073589325,0.08207844197750092,1.0386936664581299,0.09222805500030518,0.6294684410095215,0.04845809191465378
ACM,hard,44,Gated Fusion,3,32,0.18787087500095367,0.20957376062870026,1.9928754568099976,1.0480036735534668,0.718613862991333,0.34376057982444763
ACM,hard,44,Gated Fusion,4,32,0.19029438495635986,0.21064820885658264,1.9982436895370483,1.0790913105010986,0.6106997132301331,0.3362545371055603
ACM,hard,44,Gated Fusion,5,32,0.18871185183525085,0.21566030383110046,1.9786499738693237,1.1578956842422485,0.8036457896232605,0.4298509359359741
ACM,hard,44,Gated Fusion,6,32,0.18164373934268951,0.21977438032627106,1.9652371406555176,1.1579023599624634,0.6170812249183655,0.39105531573295593
ACM,hard,44,Gated Fusion,7,32,0.19494269788265228,0.20937377214431763,2.0278351306915283,1.0609652996063232,0.7616648077964783,0.3214998245239258
ACM,hard,44,Gated Fusion,8,32,0.18922561407089233,0.20031481981277466,1.960101842880249,1.0087970495224,0.604913592338562,0.3395201563835144
ACM,hard,44,Gated Fusion,9,32,0.193576380610466,0.20865309238433838,2.062088966369629,0.9655553698539734,0.8779289722442627,0.40750616788864136
ACM,hard,44,Gated Fusion,10,32,0.17991402745246887,0.21026913821697235,1.9348620176315308,1.075903296470642,0.8432767391204834,0.4191533327102661
ACM,hard,44,Gated Fusion,11,32,0.1966632902622223,0.21579043567180634,2.057918071746826,1.1047438383102417,0.7907814383506775,0.4205251634120941
ACM,hard,44,Gated Fusion,12,32,0.1722559630870819,0.22627849876880646,1.9522960186004639,1.1681101322174072,0.6530518531799316,0.34839683771133423
ACM,hard,44,Gated Fusion,13,32,0.1606123447418213,0.22047406435012817,1.88042414188385,1.107218623161316,0.8145865201950073,0.38411107659339905
ACM,hard,44,Gated Fusion,14,32,0.1836516559123993,0.1908797025680542,1.910020351409912,0.9177435636520386,0.7472922801971436,0.3220280706882477
ACM,hard,44,raw_hidden,0,N/A,0.10857348144054413,0.08084370940923691,1.0776474475860596,0.10679858177900314,N/A,N/A
ACM,hard,44,raw_hidden,2,N/A,0.10126011073589325,0.08207844197750092,1.0386936664581299,0.09222805500030518,N/A,N/A
ACM,hard,44,raw_hidden,1,N/A,0.043980784714221954,0.04818393662571907,0.520500123500824,0.03825810179114342,N/A,N/A
ACM,hard,44,raw_hidden,6,N/A,0.18164373934268951,0.21977438032627106,1.9652371406555176,1.1579023599624634,N/A,N/A
ACM,hard,44,raw_hidden,13,N/A,0.1606123447418213,0.22047406435012817,1.88042414188385,1.107218623161316,N/A,N/A
ACM,hard,44,Reliability-Selected Project-and-Mean,0,32,0.10857348144054413,0.08084370940923691,1.0776474475860596,0.10679858177900314,0.1500905603170395,0.09406372904777527
ACM,hard,44,Reliability-Selected Project-and-Mean,2,32,0.10126011073589325,0.08207844197750092,1.0386936664581299,0.09222805500030518,0.11881168186664581,0.06231345981359482
ACM,hard,44,Reliability-Selected Project-and-Mean,1,32,0.043980784714221954,0.04818393662571907,0.520500123500824,0.03825810179114342,0.1886928230524063,0.022931966930627823
ACM,hard,44,Reliability-Selected Project-and-Mean,6,32,0.18164373934268951,0.21977438032627106,1.9652371406555176,1.1579023599624634,0.44896602630615234,0.3032590448856354
ACM,hard,44,Reliability-Selected Project-and-Mean,13,32,0.1606123447418213,0.22047406435012817,1.88042414188385,1.107218623161316,0.6165828704833984,0.4564284384250641
ACM,hard,44,raw_hidden,0,N/A,0.10857348144054413,0.08084370940923691,1.0776474475860596,0.10679858177900314,N/A,N/A
ACM,hard,44,raw_hidden,2,N/A,0.10126011073589325,0.08207844197750092,1.0386936664581299,0.09222805500030518,N/A,N/A
ACM,hard,44,raw_hidden,1,N/A,0.043980784714221954,0.04818393662571907,0.520500123500824,0.03825810179114342,N/A,N/A
ACM,hard,44,raw_hidden,6,N/A,0.18164373934268951,0.21977438032627106,1.9652371406555176,1.1579023599624634,N/A,N/A
ACM,hard,44,raw_hidden,13,N/A,0.1606123447418213,0.22047406435012817,1.88042414188385,1.107218623161316,N/A,N/A
ACM,hard,44,Reliability-Selected Gated Fusion,0,128,0.10857348144054413,0.08084370940923691,1.0776474475860596,0.10679858177900314,0.9848701357841492,0.04847414419054985
ACM,hard,44,Reliability-Selected Gated Fusion,2,128,0.10126011073589325,0.08207844197750092,1.0386936664581299,0.09222805500030518,0.8825594186782837,0.04071839153766632
ACM,hard,44,Reliability-Selected Gated Fusion,1,128,0.043980784714221954,0.04818393662571907,0.520500123500824,0.03825810179114342,0.7380927205085754,0.012324650771915913
ACM,hard,44,Reliability-Selected Gated Fusion,6,128,0.18164373934268951,0.21977438032627106,1.9652371406555176,1.1579023599624634,1.3537627458572388,0.6696364879608154
ACM,hard,44,Reliability-Selected Gated Fusion,13,128,0.1606123447418213,0.22047406435012817,1.88042414188385,1.107218623161316,1.4440901279449463,0.723720133304596
ACM,hard,44,raw_hidden,0,N/A,0.10857348144054413,0.08084370940923691,1.0776474475860596,0.10679858177900314,N/A,N/A
ACM,hard,44,raw_hidden,1,N/A,0.043980784714221954,0.04818393662571907,0.520500123500824,0.03825810179114342,N/A,N/A
ACM,hard,44,raw_hidden,2,N/A,0.10126011073589325,0.08207844197750092,1.0386936664581299,0.09222805500030518,N/A,N/A
ACM,hard,44,Project-and-Mean,0,128,0.10857348144054413,0.08084370940923691,1.0776474475860596,0.10679858177900314,0.43203291296958923,0.19757810235023499
ACM,hard,44,Project-and-Mean,1,128,0.043980784714221954,0.04818393662571907,0.520500123500824,0.03825810179114342,0.47232455015182495,0.05021375045180321
ACM,hard,44,Project-and-Mean,2,128,0.10126011073589325,0.08207844197750092,1.0386936664581299,0.09222805500030518,0.5723944902420044,0.13057973980903625
ACM,hard,45,raw_hidden,0,N/A,0.10375039279460907,0.08108624070882797,1.0506172180175781,0.07685776054859161,N/A,N/A
ACM,hard,45,raw_hidden,1,N/A,0.06223031133413315,0.06447958946228027,0.7156017422676086,0.04299687594175339,N/A,N/A
ACM,hard,45,raw_hidden,2,N/A,0.12356575578451157,0.2409266233444214,2.13478422164917,0.36715269088745117,N/A,N/A
ACM,hard,45,raw_hidden,3,N/A,0.20416495203971863,0.21727123856544495,2.0825440883636475,1.1627458333969116,N/A,N/A
ACM,hard,45,raw_hidden,4,N/A,0.19261710345745087,0.21874700486660004,2.0132524967193604,1.1763149499893188,N/A,N/A
ACM,hard,45,raw_hidden,5,N/A,0.18242457509040833,0.20690716803073883,1.9545997381210327,1.0243316888809204,N/A,N/A
ACM,hard,45,raw_hidden,6,N/A,0.1972634196281433,0.21541297435760498,2.0767030715942383,1.0712158679962158,N/A,N/A
ACM,hard,45,raw_hidden,7,N/A,0.1912870854139328,0.20926833152770996,2.0177667140960693,1.03594970703125,N/A,N/A
ACM,hard,45,raw_hidden,8,N/A,0.19741147756576538,0.1987721025943756,2.0260839462280273,0.9580232501029968,N/A,N/A
ACM,hard,45,raw_hidden,9,N/A,0.20101448893547058,0.24423891305923462,2.2384049892425537,1.1804026365280151,N/A,N/A
ACM,hard,45,raw_hidden,10,N/A,0.1819566786289215,0.2004280835390091,1.9520543813705444,0.9377534985542297,N/A,N/A
ACM,hard,45,raw_hidden,11,N/A,0.19673962891101837,0.2238476276397705,2.1025803089141846,1.123952031135559,N/A,N/A
ACM,hard,45,raw_hidden,12,N/A,0.18628692626953125,0.20187650620937347,1.9527606964111328,1.0079532861709595,N/A,N/A
ACM,hard,45,raw_hidden,13,N/A,0.17864245176315308,0.20331346988677979,1.907057762145996,1.0252306461334229,N/A,N/A
ACM,hard,45,raw_hidden,14,N/A,0.18291836977005005,0.19846661388874054,1.938767910003662,0.9505050182342529,N/A,N/A
ACM,hard,45,Project-and-Mean,0,32,0.10375039279460907,0.08108624070882797,1.0506172180175781,0.07685776054859161,0.1528373807668686,0.08127319067716599
ACM,hard,45,Project-and-Mean,1,32,0.06223031133413315,0.06447958946228027,0.7156017422676086,0.04299687594175339,0.1560686081647873,0.045615170150995255
ACM,hard,45,Project-and-Mean,2,32,0.12356575578451157,0.2409266233444214,2.13478422164917,0.36715269088745117,0.1498759388923645,0.10167596489191055
ACM,hard,45,Project-and-Mean,3,32,0.20416495203971863,0.21727123856544495,2.0825440883636475,1.1627458333969116,0.5221946239471436,0.44337087869644165
ACM,hard,45,Project-and-Mean,4,32,0.19261710345745087,0.21874700486660004,2.0132524967193604,1.1763149499893188,0.5341817140579224,0.4407319724559784
ACM,hard,45,Project-and-Mean,5,32,0.18242457509040833,0.20690716803073883,1.9545997381210327,1.0243316888809204,0.6427233219146729,0.5037536025047302
ACM,hard,45,Project-and-Mean,6,32,0.1972634196281433,0.21541297435760498,2.0767030715942383,1.0712158679962158,0.6317858695983887,0.46170350909233093
ACM,hard,45,Project-and-Mean,7,32,0.1912870854139328,0.20926833152770996,2.0177667140960693,1.03594970703125,0.5330141186714172,0.473550945520401
ACM,hard,45,Project-and-Mean,8,32,0.19741147756576538,0.1987721025943756,2.0260839462280273,0.9580232501029968,0.4891943633556366,0.3604947030544281
ACM,hard,45,Project-and-Mean,9,32,0.20101448893547058,0.24423891305923462,2.2384049892425537,1.1804026365280151,0.5324143171310425,0.4205034673213959
ACM,hard,45,Project-and-Mean,10,32,0.1819566786289215,0.2004280835390091,1.9520543813705444,0.9377534985542297,0.5514792799949646,0.3829638957977295
ACM,hard,45,Project-and-Mean,11,32,0.19673962891101837,0.2238476276397705,2.1025803089141846,1.123952031135559,0.5271892547607422,0.46090415120124817
ACM,hard,45,Project-and-Mean,12,32,0.18628692626953125,0.20187650620937347,1.9527606964111328,1.0079532861709595,0.5491774082183838,0.5086386203765869
ACM,hard,45,Project-and-Mean,13,32,0.17864245176315308,0.20331346988677979,1.907057762145996,1.0252306461334229,0.45559847354888916,0.37211307883262634
ACM,hard,45,Project-and-Mean,14,32,0.18291836977005005,0.19846661388874054,1.938767910003662,0.9505050182342529,0.6074564456939697,0.4261833429336548
ACM,hard,45,raw_hidden,0,N/A,0.10375039279460907,0.08108624070882797,1.0506172180175781,0.07685776054859161,N/A,N/A
ACM,hard,45,raw_hidden,1,N/A,0.06223031133413315,0.06447958946228027,0.7156017422676086,0.04299687594175339,N/A,N/A
ACM,hard,45,raw_hidden,2,N/A,0.12356575578451157,0.2409266233444214,2.13478422164917,0.36715269088745117,N/A,N/A
ACM,hard,45,raw_hidden,3,N/A,0.20416495203971863,0.21727123856544495,2.0825440883636475,1.1627458333969116,N/A,N/A
ACM,hard,45,raw_hidden,4,N/A,0.19261710345745087,0.21874700486660004,2.0132524967193604,1.1763149499893188,N/A,N/A
ACM,hard,45,raw_hidden,5,N/A,0.18242457509040833,0.20690716803073883,1.9545997381210327,1.0243316888809204,N/A,N/A
ACM,hard,45,raw_hidden,6,N/A,0.1972634196281433,0.21541297435760498,2.0767030715942383,1.0712158679962158,N/A,N/A
ACM,hard,45,raw_hidden,7,N/A,0.1912870854139328,0.20926833152770996,2.0177667140960693,1.03594970703125,N/A,N/A
ACM,hard,45,raw_hidden,8,N/A,0.19741147756576538,0.1987721025943756,2.0260839462280273,0.9580232501029968,N/A,N/A
