dataset,method,topology_objective,joint_lambda,adaptive_min_edges,test_at_best_val_mean,test_at_best_val_std,macro_f1_mean,macro_f1_std,active_readout_acc_mean,active_readout_acc_std,local_post_consensus_mean_acc_mean,local_post_consensus_mean_acc_std,active_party_post_consensus_acc_mean,active_party_post_consensus_acc_std,local_worst_acc_mean,local_worst_acc_std,local_best_acc_mean,local_best_acc_std,inference_comm_mean,inference_comm_std,peer_to_peer_comm_mean,peer_to_peer_comm_std,global_readout_comm_mean,global_readout_comm_std,total_comm_mean,total_comm_std,protocol_type,validation_evaluator,active_party_id,local_training_labels,validation_label_protocol,topology_evaluator,local_training_protocol,validation_split_mode,topology_val_fraction,topology_val_count,selection_val_count,final_edges_mean,final_edges_std,topology_update_comm_mean,topology_update_comm_std,topology_eval_count_mean,topology_eval_count_std,topology_update_time_mean,topology_update_time_std,useful_useful_edges_mean,useful_useful_edges_std,useful_noisy_edges_mean,useful_noisy_edges_std,noisy_noisy_edges_mean,noisy_noisy_edges_std,seeds,prediction_cache_fingerprints
ACM,topk_reliability_vote,active,0.5,5,0.8550247073173523,0.024854067784765732,0.855482703778589,0.024361058352966647,0.8550247073173523,0.024854067784765732,0.41491488099098206,0.01254088488129506,0.359143328666687,0.016474465131762275,0.3074135065078735,0.005763704257449882,0.8316309690475464,0.013720378371553911,0.0,0.0,0.0,0.0,45375.0,0.0,45375.0,0.0,global_diagnostic,all_parties,0,all_parties_supervised_simulation,all_parties,all_parties,all_parties_supervised,shared,1.0,604,604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,"6cc21828a72da96ee6d41054c060e412e11d5d7c25af6103d3c45ace5829a8dc,78fa04998aaceb78c35114d5073ab90b90977b56a927a7a8c3136b76bf7b72b8,a32bccdb8fd6963f187be3505d94a56efc0619c5de973270db2f8e1f07e55fb8,d6f212aca1d6321753df32d17bf286dfed4606a73d440a4517c34fc7e8f39e03,fafec304836823a69367da4b8d97dd4bd2c59bc53076953bcf7a7fc2e8760cb9"
ACM,full_mesh,active,0.5,5,0.7551894545555115,0.04506421032262672,0.753842988992117,0.046024969565710824,0.7551894545555115,0.04506421032262672,0.42941241145133974,0.009404507628325684,0.3654036283493042,0.013154837882502159,0.3113673746585846,0.005706922264799026,0.8316309809684753,0.011527427596166692,1905750.0,0.0,1905750.0,0.0,136125.0,0.0,2041875.0,0.0,peer_to_peer_topology,all_parties,0,all_parties_supervised_simulation,all_parties,all_parties,all_parties_supervised,shared,1.0,604,604,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,36.0,0.0,66.0,0.0,5,"6cc21828a72da96ee6d41054c060e412e11d5d7c25af6103d3c45ace5829a8dc,78fa04998aaceb78c35114d5073ab90b90977b56a927a7a8c3136b76bf7b72b8,a32bccdb8fd6963f187be3505d94a56efc0619c5de973270db2f8e1f07e55fb8,d6f212aca1d6321753df32d17bf286dfed4606a73d440a4517c34fc7e8f39e03,fafec304836823a69367da4b8d97dd4bd2c59bc53076953bcf7a7fc2e8760cb9"
ACM,adaptive_pair,active,0.5,5,0.7640856742858887,0.040880580405146645,0.7641028019063116,0.041368824603467705,0.7640856742858887,0.040880580405146645,0.4373640859127045,0.004219175252422905,0.35024712085723875,0.021469960007354197,0.3110378861427307,0.007020517211034138,0.8658978462219238,0.007838795425698816,254100.0,0.0,254100.0,0.0,128865.0,3630.0,382965.0,3630.0,peer_to_peer_topology,all_parties,0,all_parties_supervised_simulation,all_parties,all_parties,all_parties_supervised,shared,1.0,604,604,14.0,0.0,407700.0,0.0,0.0,0.0,0.619192079998902,0.07049444469794255,3.0,0.0,0.0,0.0,11.0,0.0,5,"6cc21828a72da96ee6d41054c060e412e11d5d7c25af6103d3c45ace5829a8dc,78fa04998aaceb78c35114d5073ab90b90977b56a927a7a8c3136b76bf7b72b8,a32bccdb8fd6963f187be3505d94a56efc0619c5de973270db2f8e1f07e55fb8,d6f212aca1d6321753df32d17bf286dfed4606a73d440a4517c34fc7e8f39e03,fafec304836823a69367da4b8d97dd4bd2c59bc53076953bcf7a7fc2e8760cb9"
ACM,adaptive_complementarity,active,0.5,5,0.7673805475234985,0.04637964059256298,0.7676743841960254,0.0457089647571453,0.7673805475234985,0.04637964059256298,0.43602416237195335,0.0035439449019064287,0.3574958860874176,0.023714073989267673,0.304777592420578,0.005414066914280339,0.8639209270477295,0.004245174595757475,254100.0,0.0,254100.0,0.0,127050.0,0.0,381150.0,0.0,peer_to_peer_topology,all_parties,0,all_parties_supervised_simulation,all_parties,all_parties,all_parties_supervised,shared,1.0,604,604,14.0,0.0,407700.0,0.0,0.0,0.0,0.5984780599916121,0.030591987277901956,3.0,0.0,0.0,0.0,11.0,0.0,5,"6cc21828a72da96ee6d41054c060e412e11d5d7c25af6103d3c45ace5829a8dc,78fa04998aaceb78c35114d5073ab90b90977b56a927a7a8c3136b76bf7b72b8,a32bccdb8fd6963f187be3505d94a56efc0619c5de973270db2f8e1f07e55fb8,d6f212aca1d6321753df32d17bf286dfed4606a73d440a4517c34fc7e8f39e03,fafec304836823a69367da4b8d97dd4bd2c59bc53076953bcf7a7fc2e8760cb9"
ACM,adaptive_graph_val,active,0.5,5,0.8553542017936706,0.02601506217723937,0.8560333532517211,0.025501762560781703,0.8553542017936706,0.02601506217723937,0.4317408021291097,0.006014021101302394,0.3561779260635376,0.019752880262168506,0.31136738061904906,0.004167750828351406,0.8365733027458191,0.015185130018549271,90750.0,0.0,90750.0,0.0,52635.0,6791.108156994704,143385.0,6791.108156994704,peer_to_peer_topology,all_parties,0,all_parties_supervised_simulation,all_parties,all_parties,all_parties_supervised,shared,1.0,604,604,5.0,0.0,407700.0,0.0,7520.4,96.88880224257083,9.992414059999282,1.0472590115261708,2.0,0.0,2.0,0.0,1.0,0.0,5,"6cc21828a72da96ee6d41054c060e412e11d5d7c25af6103d3c45ace5829a8dc,78fa04998aaceb78c35114d5073ab90b90977b56a927a7a8c3136b76bf7b72b8,a32bccdb8fd6963f187be3505d94a56efc0619c5de973270db2f8e1f07e55fb8,d6f212aca1d6321753df32d17bf286dfed4606a73d440a4517c34fc7e8f39e03,fafec304836823a69367da4b8d97dd4bd2c59bc53076953bcf7a7fc2e8760cb9"
