dataset,seed,weak_count,num_parties,method,test_at_best_val,macro_f1,selected_links,peer_communication,readout_communication,topology_control_communication,total_communication,candidate_evaluations,topology_time_seconds,selected_edges,useful_party_mask,party_view_names,party_permutation,parent_cache,parent_cache_fingerprint,subset_cache_fingerprint
ACM,42,0,3,single_party_best,0.8121910691261292,0.8130015411075227,0,0,0,0,0,0,0.0,[],"[true, true, true]","[""KNN"", ""PAP"", ""PSP""]","[2, 0, 1]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\nested_weak_cache\acm\nested_weak18_acm_hard_n18_useful3_seed42_party_preds.pt,59d2dc438a852431c287ba89d276ec71c7fdb91ec31f8eb1382dbfa1aba0493c,65439db93ff76c2b52f461c0cadd9e6046fb846f69d9caf29d529853a3042e6c
ACM,42,0,3,topk_reliability_vote,0.8714991807937622,0.8713556136982805,0,0,27225,0,27225,0,0.0,[],"[true, true, true]","[""KNN"", ""PAP"", ""PSP""]","[2, 0, 1]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\nested_weak_cache\acm\nested_weak18_acm_hard_n18_useful3_seed42_party_preds.pt,59d2dc438a852431c287ba89d276ec71c7fdb91ec31f8eb1382dbfa1aba0493c,65439db93ff76c2b52f461c0cadd9e6046fb846f69d9caf29d529853a3042e6c
ACM,42,0,3,random_matched,0.8714991807937622,0.8713556136982805,3,54450,27225,0,81675,0,0.0,"[[0,1],[0,2],[1,2]]","[true, true, true]","[""KNN"", ""PAP"", ""PSP""]","[2, 0, 1]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\nested_weak_cache\acm\nested_weak18_acm_hard_n18_useful3_seed42_party_preds.pt,59d2dc438a852431c287ba89d276ec71c7fdb91ec31f8eb1382dbfa1aba0493c,65439db93ff76c2b52f461c0cadd9e6046fb846f69d9caf29d529853a3042e6c
ACM,42,0,3,adaptive_pair,0.8714991807937622,0.8713556136982805,3,54450,27225,1630800,81675,0,1.9566781999728846,"[[0,1],[0,2],[1,2]]","[true, true, true]","[""KNN"", ""PAP"", ""PSP""]","[2, 0, 1]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\nested_weak_cache\acm\nested_weak18_acm_hard_n18_useful3_seed42_party_preds.pt,59d2dc438a852431c287ba89d276ec71c7fdb91ec31f8eb1382dbfa1aba0493c,65439db93ff76c2b52f461c0cadd9e6046fb846f69d9caf29d529853a3042e6c
ACM,42,0,3,adaptive_complementarity,0.8714991807937622,0.8713556136982805,3,54450,27225,1630800,81675,0,2.3212163999724,"[[0,1],[0,2],[1,2]]","[true, true, true]","[""KNN"", ""PAP"", ""PSP""]","[2, 0, 1]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\nested_weak_cache\acm\nested_weak18_acm_hard_n18_useful3_seed42_party_preds.pt,59d2dc438a852431c287ba89d276ec71c7fdb91ec31f8eb1382dbfa1aba0493c,65439db93ff76c2b52f461c0cadd9e6046fb846f69d9caf29d529853a3042e6c
ACM,42,0,3,full_mesh,0.8714991807937622,0.8713556136982805,3,54450,27225,0,81675,0,0.0,"[[0,1],[0,2],[1,2]]","[true, true, true]","[""KNN"", ""PAP"", ""PSP""]","[2, 0, 1]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\nested_weak_cache\acm\nested_weak18_acm_hard_n18_useful3_seed42_party_preds.pt,59d2dc438a852431c287ba89d276ec71c7fdb91ec31f8eb1382dbfa1aba0493c,65439db93ff76c2b52f461c0cadd9e6046fb846f69d9caf29d529853a3042e6c
ACM,42,0,3,adaptive_graph_val,0.8714991807937622,0.8713556136982805,3,54450,27225,1630800,81675,1800,7.390031499975521,"[[0,1],[0,2],[1,2]]","[true, true, true]","[""KNN"", ""PAP"", ""PSP""]","[2, 0, 1]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\nested_weak_cache\acm\nested_weak18_acm_hard_n18_useful3_seed42_party_preds.pt,59d2dc438a852431c287ba89d276ec71c7fdb91ec31f8eb1382dbfa1aba0493c,65439db93ff76c2b52f461c0cadd9e6046fb846f69d9caf29d529853a3042e6c
ACM,42,2,5,single_party_best,0.8121910691261292,0.8130015411075227,0,0,0,0,0,0,0.0,[],"[false, true, false, true, true]","[""RANDOM"", ""PAP"", ""RANDOM"", ""PSP"", ""KNN""]","[3, 0, 4, 1, 2]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\nested_weak_cache\acm\nested_weak18_acm_hard_n18_useful3_seed42_party_preds.pt,59d2dc438a852431c287ba89d276ec71c7fdb91ec31f8eb1382dbfa1aba0493c,b4e43ed20dbd6d119cd69534475927d3db1455641578e5c3200408020acd5377
ACM,42,2,5,topk_reliability_vote,0.8369027972221375,0.8370604844408945,0,0,45375,0,45375,0,0.0,[],"[false, true, false, true, true]","[""RANDOM"", ""PAP"", ""RANDOM"", ""PSP"", ""KNN""]","[3, 0, 4, 1, 2]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\nested_weak_cache\acm\nested_weak18_acm_hard_n18_useful3_seed42_party_preds.pt,59d2dc438a852431c287ba89d276ec71c7fdb91ec31f8eb1382dbfa1aba0493c,b4e43ed20dbd6d119cd69534475927d3db1455641578e5c3200408020acd5377
ACM,42,2,5,random_matched,0.8418450951576233,0.8424290224407301,5,90750,45375,0,136125,0,0.0,"[[0,1],[0,2],[0,3],[1,2],[3,4]]","[false, true, false, true, true]","[""RANDOM"", ""PAP"", ""RANDOM"", ""PSP"", ""KNN""]","[3, 0, 4, 1, 2]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\nested_weak_cache\acm\nested_weak18_acm_hard_n18_useful3_seed42_party_preds.pt,59d2dc438a852431c287ba89d276ec71c7fdb91ec31f8eb1382dbfa1aba0493c,b4e43ed20dbd6d119cd69534475927d3db1455641578e5c3200408020acd5377
ACM,42,2,5,adaptive_pair,0.8418450951576233,0.84155196406088,4,72600,45375,2718000,117975,0,5.676328599995031,"[[0,2],[1,3],[1,4],[3,4]]","[false, true, false, true, true]","[""RANDOM"", ""PAP"", ""RANDOM"", ""PSP"", ""KNN""]","[3, 0, 4, 1, 2]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\nested_weak_cache\acm\nested_weak18_acm_hard_n18_useful3_seed42_party_preds.pt,59d2dc438a852431c287ba89d276ec71c7fdb91ec31f8eb1382dbfa1aba0493c,b4e43ed20dbd6d119cd69534475927d3db1455641578e5c3200408020acd5377
ACM,42,2,5,adaptive_complementarity,0.8418450951576233,0.84155196406088,4,72600,45375,2718000,117975,0,5.6040393999919615,"[[0,2],[1,3],[1,4],[3,4]]","[false, true, false, true, true]","[""RANDOM"", ""PAP"", ""RANDOM"", ""PSP"", ""KNN""]","[3, 0, 4, 1, 2]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\nested_weak_cache\acm\nested_weak18_acm_hard_n18_useful3_seed42_party_preds.pt,59d2dc438a852431c287ba89d276ec71c7fdb91ec31f8eb1382dbfa1aba0493c,b4e43ed20dbd6d119cd69534475927d3db1455641578e5c3200408020acd5377
ACM,42,2,5,full_mesh,0.8418450951576233,0.8421650535430919,10,181500,45375,0,226875,0,0.0,"[[0,1],[0,2],[0,3],[0,4],[1,2],[1,3],[1,4],[2,3],[2,4],[3,4]]","[false, true, false, true, true]","[""RANDOM"", ""PAP"", ""RANDOM"", ""PSP"", ""KNN""]","[3, 0, 4, 1, 2]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\nested_weak_cache\acm\nested_weak18_acm_hard_n18_useful3_seed42_party_preds.pt,59d2dc438a852431c287ba89d276ec71c7fdb91ec31f8eb1382dbfa1aba0493c,b4e43ed20dbd6d119cd69534475927d3db1455641578e5c3200408020acd5377
ACM,42,2,5,adaptive_graph_val,0.8484349250793457,0.8476975649924645,4,72600,36300,2718000,108900,8331,37.95272209999894,"[[0,1],[0,3],[1,4],[3,4]]","[false, true, false, true, true]","[""RANDOM"", ""PAP"", ""RANDOM"", ""PSP"", ""KNN""]","[3, 0, 4, 1, 2]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\nested_weak_cache\acm\nested_weak18_acm_hard_n18_useful3_seed42_party_preds.pt,59d2dc438a852431c287ba89d276ec71c7fdb91ec31f8eb1382dbfa1aba0493c,b4e43ed20dbd6d119cd69534475927d3db1455641578e5c3200408020acd5377
ACM,42,5,8,single_party_best,0.8121910691261292,0.8130015411075227,0,0,0,0,0,0,0.0,[],"[true, false, false, false, false, true, true, false]","[""PSP"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""PAP"", ""KNN"", ""RANDOM""]","[1, 5, 6, 4, 3, 0, 2, 7]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\nested_weak_cache\acm\nested_weak18_acm_hard_n18_useful3_seed42_party_preds.pt,59d2dc438a852431c287ba89d276ec71c7fdb91ec31f8eb1382dbfa1aba0493c,9376cbb9be44bbeecfc7d1f285cda91e4e2b25e8e2ba61e6c8c77d395588a46a
ACM,42,5,8,topk_reliability_vote,0.8566721677780151,0.8562430405407307,0,0,45375,0,45375,0,0.0,[],"[true, false, false, false, false, true, true, false]","[""PSP"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""PAP"", ""KNN"", ""RANDOM""]","[1, 5, 6, 4, 3, 0, 2, 7]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\nested_weak_cache\acm\nested_weak18_acm_hard_n18_useful3_seed42_party_preds.pt,59d2dc438a852431c287ba89d276ec71c7fdb91ec31f8eb1382dbfa1aba0493c,9376cbb9be44bbeecfc7d1f285cda91e4e2b25e8e2ba61e6c8c77d395588a46a
ACM,42,5,8,random_matched,0.8204283118247986,0.8216931121191796,5,90750,54450,0,145200,0,0.0,"[[0,2],[1,5],[1,6],[5,7],[6,7]]","[true, false, false, false, false, true, true, false]","[""PSP"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""PAP"", ""KNN"", ""RANDOM""]","[1, 5, 6, 4, 3, 0, 2, 7]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\nested_weak_cache\acm\nested_weak18_acm_hard_n18_useful3_seed42_party_preds.pt,59d2dc438a852431c287ba89d276ec71c7fdb91ec31f8eb1382dbfa1aba0493c,9376cbb9be44bbeecfc7d1f285cda91e4e2b25e8e2ba61e6c8c77d395588a46a
ACM,42,5,8,adaptive_pair,0.830312967300415,0.8306966109708286,7,127050,72600,4348800,199650,0,18.54504889999771,"[[0,5],[0,6],[1,2],[1,4],[2,4],[3,7],[5,6]]","[true, false, false, false, false, true, true, false]","[""PSP"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""PAP"", ""KNN"", ""RANDOM""]","[1, 5, 6, 4, 3, 0, 2, 7]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\nested_weak_cache\acm\nested_weak18_acm_hard_n18_useful3_seed42_party_preds.pt,59d2dc438a852431c287ba89d276ec71c7fdb91ec31f8eb1382dbfa1aba0493c,9376cbb9be44bbeecfc7d1f285cda91e4e2b25e8e2ba61e6c8c77d395588a46a
ACM,42,5,8,adaptive_complementarity,0.8369027972221375,0.8372904241605319,7,127050,63525,4348800,190575,0,20.048355600009018,"[[0,5],[0,6],[1,4],[1,7],[2,4],[2,7],[5,6]]","[true, false, false, false, false, true, true, false]","[""PSP"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""PAP"", ""KNN"", ""RANDOM""]","[1, 5, 6, 4, 3, 0, 2, 7]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\nested_weak_cache\acm\nested_weak18_acm_hard_n18_useful3_seed42_party_preds.pt,59d2dc438a852431c287ba89d276ec71c7fdb91ec31f8eb1382dbfa1aba0493c,9376cbb9be44bbeecfc7d1f285cda91e4e2b25e8e2ba61e6c8c77d395588a46a
ACM,42,5,8,full_mesh,0.8187808990478516,0.8193124023385394,28,508200,72600,0,580800,0,0.0,"[[0,1],[0,2],[0,3],[0,4],[0,5],[0,6],[0,7],[1,2],[1,3],[1,4],[1,5],[1,6],[1,7],[2,3],[2,4],[2,5],[2,6],[2,7],[3,4],[3,5],[3,6],[3,7],[4,5],[4,6],[4,7],[5,6],[5,7],[6,7]]","[true, false, false, false, false, true, true, false]","[""PSP"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""PAP"", ""KNN"", ""RANDOM""]","[1, 5, 6, 4, 3, 0, 2, 7]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\nested_weak_cache\acm\nested_weak18_acm_hard_n18_useful3_seed42_party_preds.pt,59d2dc438a852431c287ba89d276ec71c7fdb91ec31f8eb1382dbfa1aba0493c,9376cbb9be44bbeecfc7d1f285cda91e4e2b25e8e2ba61e6c8c77d395588a46a
ACM,42,5,8,adaptive_graph_val,0.861614465713501,0.8614465408805031,5,90750,45375,4348800,136125,31142,175.9096362999826,"[[0,4],[0,6],[1,4],[1,5],[5,6]]","[true, false, false, false, false, true, true, false]","[""PSP"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""PAP"", ""KNN"", ""RANDOM""]","[1, 5, 6, 4, 3, 0, 2, 7]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\nested_weak_cache\acm\nested_weak18_acm_hard_n18_useful3_seed42_party_preds.pt,59d2dc438a852431c287ba89d276ec71c7fdb91ec31f8eb1382dbfa1aba0493c,9376cbb9be44bbeecfc7d1f285cda91e4e2b25e8e2ba61e6c8c77d395588a46a
ACM,42,10,13,single_party_best,0.8121910691261292,0.8130015411075227,0,0,0,0,0,0,0.0,[],"[true, false, false, false, true, false, false, true, false, false, false, false, false]","[""PAP"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""KNN"", ""RANDOM"", ""RANDOM"", ""PSP"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM""]","[0, 12, 8, 9, 2, 10, 3, 1, 5, 7, 4, 6, 11]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\nested_weak_cache\acm\nested_weak18_acm_hard_n18_useful3_seed42_party_preds.pt,59d2dc438a852431c287ba89d276ec71c7fdb91ec31f8eb1382dbfa1aba0493c,891e71b3a97f60b4393245c406fd988a3914c011b7ed3c18faa94d49417d126f
ACM,42,10,13,topk_reliability_vote,0.8550246953964233,0.8544387822838321,0,0,45375,0,45375,0,0.0,[],"[true, false, false, false, true, false, false, true, false, false, false, false, false]","[""PAP"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""KNN"", ""RANDOM"", ""RANDOM"", ""PSP"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM""]","[0, 12, 8, 9, 2, 10, 3, 1, 5, 7, 4, 6, 11]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\nested_weak_cache\acm\nested_weak18_acm_hard_n18_useful3_seed42_party_preds.pt,59d2dc438a852431c287ba89d276ec71c7fdb91ec31f8eb1382dbfa1aba0493c,891e71b3a97f60b4393245c406fd988a3914c011b7ed3c18faa94d49417d126f
ACM,42,10,13,random_matched,0.5469521880149841,0.5435514688531955,5,90750,63525,0,154275,0,0.0,"[[1,9],[3,9],[4,11],[6,8],[6,11]]","[true, false, false, false, true, false, false, true, false, false, false, false, false]","[""PAP"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""KNN"", ""RANDOM"", ""RANDOM"", ""PSP"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM""]","[0, 12, 8, 9, 2, 10, 3, 1, 5, 7, 4, 6, 11]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\nested_weak_cache\acm\nested_weak18_acm_hard_n18_useful3_seed42_party_preds.pt,59d2dc438a852431c287ba89d276ec71c7fdb91ec31f8eb1382dbfa1aba0493c,891e71b3a97f60b4393245c406fd988a3914c011b7ed3c18faa94d49417d126f
ACM,42,10,13,adaptive_pair,0.7874794006347656,0.7883906355798219,13,235950,117975,7066800,353925,0,40.23193469998296,"[[0,4],[0,7],[1,2],[1,12],[2,12],[3,8],[3,11],[4,7],[5,9],[5,10],[6,8],[6,11],[9,10]]","[true, false, false, false, true, false, false, true, false, false, false, false, false]","[""PAP"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""KNN"", ""RANDOM"", ""RANDOM"", ""PSP"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM""]","[0, 12, 8, 9, 2, 10, 3, 1, 5, 7, 4, 6, 11]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\nested_weak_cache\acm\nested_weak18_acm_hard_n18_useful3_seed42_party_preds.pt,59d2dc438a852431c287ba89d276ec71c7fdb91ec31f8eb1382dbfa1aba0493c,891e71b3a97f60b4393245c406fd988a3914c011b7ed3c18faa94d49417d126f
ACM,42,10,13,adaptive_complementarity,0.7940691709518433,0.7943998980185484,12,217800,117975,7066800,335775,0,39.00147080002171,"[[0,4],[0,7],[1,2],[1,12],[2,12],[3,10],[3,11],[4,7],[5,9],[6,8],[6,11],[8,10]]","[true, false, false, false, true, false, false, true, false, false, false, false, false]","[""PAP"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""KNN"", ""RANDOM"", ""RANDOM"", ""PSP"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM""]","[0, 12, 8, 9, 2, 10, 3, 1, 5, 7, 4, 6, 11]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\nested_weak_cache\acm\nested_weak18_acm_hard_n18_useful3_seed42_party_preds.pt,59d2dc438a852431c287ba89d276ec71c7fdb91ec31f8eb1382dbfa1aba0493c,891e71b3a97f60b4393245c406fd988a3914c011b7ed3c18faa94d49417d126f
ACM,42,10,13,full_mesh,0.7874794006347656,0.7883906355798219,78,1415700,117975,0,1533675,0,0.0,"[[0,1],[0,2],[0,3],[0,4],[0,5],[0,6],[0,7],[0,8],[0,9],[0,10],[0,11],[0,12],[1,2],[1,3],[1,4],[1,5],[1,6],[1,7],[1,8],[1,9],[1,10],[1,11],[1,12],[2,3],[2,4],[2,5],[2,6],[2,7],[2,8],[2,9],[2,10],[2,11],[2,12],[3,4],[3,5],[3,6],[3,7],[3,8],[3,9],[3,10],[3,11],[3,12],[4,5],[4,6],[4,7],[4,8],[4,9],[4,10],[4,11],[4,12],[5,6],[5,7],[5,8],[5,9],[5,10],[5,11],[5,12],[6,7],[6,8],[6,9],[6,10],[6,11],[6,12],[7,8],[7,9],[7,10],[7,11],[7,12],[8,9],[8,10],[8,11],[8,12],[9,10],[9,11],[9,12],[10,11],[10,12],[11,12]]","[true, false, false, false, true, false, false, true, false, false, false, false, false]","[""PAP"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""KNN"", ""RANDOM"", ""RANDOM"", ""PSP"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM""]","[0, 12, 8, 9, 2, 10, 3, 1, 5, 7, 4, 6, 11]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\nested_weak_cache\acm\nested_weak18_acm_hard_n18_useful3_seed42_party_preds.pt,59d2dc438a852431c287ba89d276ec71c7fdb91ec31f8eb1382dbfa1aba0493c,891e71b3a97f60b4393245c406fd988a3914c011b7ed3c18faa94d49417d126f
ACM,42,10,13,adaptive_graph_val,0.8434925675392151,0.8434040071625581,5,90750,45375,7066800,136125,106851,676.0640226999985,"[[0,4],[0,12],[4,7],[6,7],[6,12]]","[true, false, false, false, true, false, false, true, false, false, false, false, false]","[""PAP"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""KNN"", ""RANDOM"", ""RANDOM"", ""PSP"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM""]","[0, 12, 8, 9, 2, 10, 3, 1, 5, 7, 4, 6, 11]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\nested_weak_cache\acm\nested_weak18_acm_hard_n18_useful3_seed42_party_preds.pt,59d2dc438a852431c287ba89d276ec71c7fdb91ec31f8eb1382dbfa1aba0493c,891e71b3a97f60b4393245c406fd988a3914c011b7ed3c18faa94d49417d126f
ACM,42,15,18,single_party_best,0.8121910691261292,0.8130015411075227,0,0,0,0,0,0,0.0,[],"[true, false, false, false, false, false, false, false, false, false, true, false, false, true, false, false, false, false]","[""PSP"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""PAP"", ""RANDOM"", ""RANDOM"", ""KNN"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM""]","[1, 16, 6, 13, 4, 3, 17, 9, 7, 15, 0, 12, 14, 2, 5, 11, 8, 10]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\nested_weak_cache\acm\nested_weak18_acm_hard_n18_useful3_seed42_party_preds.pt,59d2dc438a852431c287ba89d276ec71c7fdb91ec31f8eb1382dbfa1aba0493c,59d71791835227fb4ba875864e93485f1b5525dc1c411b32e252d592998873a4
ACM,42,15,18,topk_reliability_vote,0.8550246953964233,0.8544387822838321,0,0,45375,0,45375,0,0.0,[],"[true, false, false, false, false, false, false, false, false, false, true, false, false, true, false, false, false, false]","[""PSP"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""PAP"", ""RANDOM"", ""RANDOM"", ""KNN"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM""]","[1, 16, 6, 13, 4, 3, 17, 9, 7, 15, 0, 12, 14, 2, 5, 11, 8, 10]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\nested_weak_cache\acm\nested_weak18_acm_hard_n18_useful3_seed42_party_preds.pt,59d2dc438a852431c287ba89d276ec71c7fdb91ec31f8eb1382dbfa1aba0493c,59d71791835227fb4ba875864e93485f1b5525dc1c411b32e252d592998873a4
ACM,42,15,18,random_matched,0.6606259942054749,0.6585533778159717,5,90750,81675,0,172425,0,0.0,"[[0,1],[4,9],[5,6],[7,15],[9,13]]","[true, false, false, false, false, false, false, false, false, false, true, false, false, true, false, false, false, false]","[""PSP"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""PAP"", ""RANDOM"", ""RANDOM"", ""KNN"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM""]","[1, 16, 6, 13, 4, 3, 17, 9, 7, 15, 0, 12, 14, 2, 5, 11, 8, 10]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\nested_weak_cache\acm\nested_weak18_acm_hard_n18_useful3_seed42_party_preds.pt,59d2dc438a852431c287ba89d276ec71c7fdb91ec31f8eb1382dbfa1aba0493c,59d71791835227fb4ba875864e93485f1b5525dc1c411b32e252d592998873a4
ACM,42,15,18,adaptive_pair,0.7759472727775574,0.7758917377223425,15,272250,145200,9784800,417450,0,79.01066340001307,"[[0,10],[0,13],[2,14],[2,16],[3,6],[3,7],[5,9],[6,11],[7,14],[8,9],[8,17],[10,13],[11,15],[12,17],[15,16]]","[true, false, false, false, false, false, false, false, false, false, true, false, false, true, false, false, false, false]","[""PSP"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""PAP"", ""RANDOM"", ""RANDOM"", ""KNN"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM""]","[1, 16, 6, 13, 4, 3, 17, 9, 7, 15, 0, 12, 14, 2, 5, 11, 8, 10]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\nested_weak_cache\acm\nested_weak18_acm_hard_n18_useful3_seed42_party_preds.pt,59d2dc438a852431c287ba89d276ec71c7fdb91ec31f8eb1382dbfa1aba0493c,59d71791835227fb4ba875864e93485f1b5525dc1c411b32e252d592998873a4
ACM,42,15,18,adaptive_complementarity,0.7742998003959656,0.7756390718902147,15,272250,145200,9784800,417450,0,80.14065249999658,"[[0,10],[0,13],[2,7],[2,16],[3,5],[3,8],[6,9],[6,11],[7,14],[8,17],[10,13],[11,15],[12,14],[12,17],[15,16]]","[true, false, false, false, false, false, false, false, false, false, true, false, false, true, false, false, false, false]","[""PSP"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""PAP"", ""RANDOM"", ""RANDOM"", ""KNN"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM""]","[1, 16, 6, 13, 4, 3, 17, 9, 7, 15, 0, 12, 14, 2, 5, 11, 8, 10]",C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\nested_weak_cache\acm\nested_weak18_acm_hard_n18_useful3_seed42_party_preds.pt,59d2dc438a852431c287ba89d276ec71c7fdb91ec31f8eb1382dbfa1aba0493c,59d71791835227fb4ba875864e93485f1b5525dc1c411b32e252d592998873a4
