job_id,suite,setting,engine,dataset,seed,method,adaptive_min_edges,best_val,test_at_best_val,macro_f1,macro_f1_at_best_val,best_observed_test,final_test,train_comm,inference_comm,final_edges,topology_update_comm,topology_eval_count,topology_update_time,useful_useful_edges,useful_noisy_edges,noisy_noisy_edges,selected_edges,useful_party_mask,party_view_names,party_reliabilities,party_permutation,prediction_cache_path,prediction_cache_fingerprint,param_dataset,param_graph_views,param_num_parties,param_view_setting,param_useful_parties,param_epochs,param_seeds,param_methods,param_adaptive_edge_budget,param_adaptive_min_edges,param_adaptive_min_gain,param_max_degree,param_pred_consensus_steps,param_pred_self_weight,param_vote_weighting,param_reliability_power,param_topology_degree_power,param_final_reliability_floor,param_topk_reliability_k,param_matched_edge_count,param_readout_mode,param_validation_evaluator,param_active_party_id,param_device,param_shuffle_party_positions,param_party_shuffle_seed_offset,param_cache_predictions,param_reuse_prediction_cache,param_cache_dir,param_skip_local_training_if_cache_exists,param_modality_setting,param_modalities,param_modality_dim,param_ignore_dataset_split
active_party_evaluator/acm_hard_noisy_active_party,active_party_evaluator,hard_noisy,standard,ACM,42,adaptive_graph_val,5,0.8675496578216553,0.8270180821418762,0.8265867661546752,0.8265867661546752,0.8698517084121704,0.8270180821418762,0,90750,5,407700,7509,23.20647299999837,2,2,1,"[[0,2],[0,10],[1,2],[1,3],[7,13]]","[true, true, true, false, false, false, false, false, false, false, false, false, false, false, false]","[""PAP"", ""PSP"", ""KNN"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM""]","[0.8129138946533203, 0.6655629277229309, 0.7632450461387634, 0.35430464148521423, 0.32781457901000977, 0.3245033025741577, 0.3526490032672882, 0.33112582564353943, 0.34437087178230286, 0.3509933650493622, 0.3476821184158325, 0.374172180891037, 0.3294701874256134, 0.33278146386146545, 0.32781457901000977]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",,,ACM,"PAP,PSP,KNN",15,hard,3,300,"42,43,44,45,46",adaptive_graph_val,15,5,0.001,2,1,0.85,topology_reliability,1.0,0.5,0.0,5,5,active_vote,active_party,0,cuda,,,,,,,,,,
active_party_evaluator/acm_hard_noisy_active_party,active_party_evaluator,hard_noisy,standard,ACM,43,adaptive_graph_val,5,0.9023178815841676,0.8583195805549622,0.8570900941668415,0.8570900941668415,0.8682042360305786,0.8583195805549622,0,90750,5,407700,7526,26.001191599993035,2,2,1,"[[0,2],[0,11],[1,2],[1,4],[4,11]]","[true, true, true, false, false, false, false, false, false, false, false, false, false, false, false]","[""PAP"", ""PSP"", ""KNN"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM""]","[0.8658940196037292, 0.6821191906929016, 0.7947019934654236, 0.3642384111881256, 0.30463576316833496, 0.3642384111881256, 0.34271523356437683, 0.32781457901000977, 0.3410595953464508, 0.3410595953464508, 0.32119205594062805, 0.374172180891037, 0.33774834871292114, 0.3344370722770691, 0.32615894079208374]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",,,ACM,"PAP,PSP,KNN",15,hard,3,300,"42,43,44,45,46",adaptive_graph_val,15,5,0.001,2,1,0.85,topology_reliability,1.0,0.5,0.0,5,5,active_vote,active_party,0,cuda,,,,,,,,,,
active_party_evaluator/acm_hard_noisy_active_party,active_party_evaluator,hard_noisy,standard,ACM,44,adaptive_graph_val,5,0.8758277893066406,0.861614465713501,0.8626898880312815,0.8626898880312815,0.8731465935707092,0.861614465713501,0,90750,5,407700,7513,23.40998190001119,3,0,2,"[[0,1],[0,2],[1,2],[3,5],[5,10]]","[true, true, true, false, false, false, false, false, false, false, false, false, false, false, false]","[""PAP"", ""PSP"", ""KNN"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM""]","[0.8112582564353943, 0.690397322177887, 0.751655638217926, 0.34271523356437683, 0.3509933650493622, 0.3592715263366699, 0.3360927104949951, 0.36092716455459595, 0.30960264801979065, 0.3079470098018646, 0.34933775663375854, 0.32781457901000977, 0.3129138946533203, 0.33112582564353943, 0.32615894079208374]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",,,ACM,"PAP,PSP,KNN",15,hard,3,300,"42,43,44,45,46",adaptive_graph_val,15,5,0.001,2,1,0.85,topology_reliability,1.0,0.5,0.0,5,5,active_vote,active_party,0,cuda,,,,,,,,,,
active_party_evaluator/acm_hard_noisy_active_party,active_party_evaluator,hard_noisy,standard,ACM,45,adaptive_graph_val,5,0.8907284736633301,0.8336079120635986,0.8342595982017533,0.8342595982017533,0.8649093508720398,0.8649093508720398,0,90750,5,407700,7461,21.57240040009492,2,2,1,"[[0,1],[0,6],[1,2],[2,9],[6,9]]","[true, true, true, false, false, false, false, false, false, false, false, false, false, false, false]","[""PAP"", ""PSP"", ""KNN"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM""]","[0.8377483487129211, 0.6705297827720642, 0.7649006843566895, 0.34933775663375854, 0.3294701874256134, 0.34933775663375854, 0.3460264801979065, 0.3129138946533203, 0.3112582862377167, 0.3410595953464508, 0.33774834871292114, 0.3360927104949951, 0.3360927104949951, 0.33112582564353943, 0.3079470098018646]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",,,ACM,"PAP,PSP,KNN",15,hard,3,300,"42,43,44,45,46",adaptive_graph_val,15,5,0.001,2,1,0.85,topology_reliability,1.0,0.5,0.0,5,5,active_vote,active_party,0,cuda,,,,,,,,,,
active_party_evaluator/acm_hard_noisy_active_party,active_party_evaluator,hard_noisy,standard,ACM,46,adaptive_graph_val,5,0.9023178815841676,0.8731465935707092,0.8739919669103307,0.8739919669103307,0.8863261938095093,0.876441478729248,0,90750,5,407700,7417,24.219049999985145,2,2,1,"[[0,2],[0,13],[1,2],[1,9],[9,13]]","[true, true, true, false, false, false, false, false, false, false, false, false, false, false, false]","[""PAP"", ""PSP"", ""KNN"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM""]","[0.8344370722770691, 0.6721854209899902, 0.7731788158416748, 0.3112582862377167, 0.3526490032672882, 0.3625827729701996, 0.32615894079208374, 0.319536417722702, 0.3460264801979065, 0.35430464148521423, 0.3509933650493622, 0.33774834871292114, 0.3344370722770691, 0.35430464148521423, 0.31456953287124634]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",,,ACM,"PAP,PSP,KNN",15,hard,3,300,"42,43,44,45,46",adaptive_graph_val,15,5,0.001,2,1,0.85,topology_reliability,1.0,0.5,0.0,5,5,active_vote,active_party,0,cuda,,,,,,,,,,
active_party_evaluator/acm_hard_noisy_all_parties,active_party_evaluator,hard_noisy,standard,ACM,42,adaptive_graph_val,5,0.8642383813858032,0.830312967300415,0.8291523075819032,0.8291523075819032,0.8550246953964233,0.8550246953964233,0,90750,5,407700,7450,25.91593849999481,2,2,1,"[[0,2],[0,14],[1,2],[1,3],[3,14]]","[true, true, true, false, false, false, false, false, false, false, false, false, false, false, false]","[""PAP"", ""PSP"", ""KNN"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM""]","[0.809602677822113, 0.6821191906929016, 0.7549669146537781, 0.35430464148521423, 0.32781457901000977, 0.3245033025741577, 0.3526490032672882, 0.33112582564353943, 0.34437087178230286, 0.3509933650493622, 0.3476821184158325, 0.374172180891037, 0.3294701874256134, 0.33278146386146545, 0.32781457901000977]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",,,ACM,"PAP,PSP,KNN",15,hard,3,300,"42,43,44,45,46",adaptive_graph_val,15,5,0.001,2,1,0.85,topology_reliability,1.0,0.5,0.0,5,5,active_vote,all_parties,0,cuda,,,,,,,,,,
active_party_evaluator/acm_hard_noisy_all_parties,active_party_evaluator,hard_noisy,standard,ACM,43,adaptive_graph_val,5,0.8990066051483154,0.8550246953964233,0.8535649057918026,0.8535649057918026,0.8632619380950928,0.8550246953964233,0,90750,5,407700,7512,25.704208000010112,2,2,1,"[[0,2],[0,4],[1,2],[1,4],[8,14]]","[true, true, true, false, false, false, false, false, false, false, false, false, false, false, false]","[""PAP"", ""PSP"", ""KNN"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM""]","[0.8658940196037292, 0.6837748289108276, 0.7764900922775269, 0.3642384111881256, 0.30463576316833496, 0.3642384111881256, 0.34271523356437683, 0.32781457901000977, 0.3410595953464508, 0.3410595953464508, 0.32119205594062805, 0.374172180891037, 0.33774834871292114, 0.3344370722770691, 0.32615894079208374]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",,,ACM,"PAP,PSP,KNN",15,hard,3,300,"42,43,44,45,46",adaptive_graph_val,15,5,0.001,2,1,0.85,topology_reliability,1.0,0.5,0.0,5,5,active_vote,all_parties,0,cuda,,,,,,,,,,
active_party_evaluator/acm_hard_noisy_all_parties,active_party_evaluator,hard_noisy,standard,ACM,44,adaptive_graph_val,5,0.8807947039604187,0.8550246953964233,0.8564785426167046,0.8564785426167046,0.874794065952301,0.8698517084121704,0,90750,5,407700,7509,23.45791869997629,2,2,1,"[[0,2],[0,6],[1,2],[1,3],[3,6]]","[true, true, true, false, false, false, false, false, false, false, false, false, false, false, false]","[""PAP"", ""PSP"", ""KNN"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM""]","[0.8261589407920837, 0.6986755132675171, 0.751655638217926, 0.34271523356437683, 0.3509933650493622, 0.3592715263366699, 0.3360927104949951, 0.36092716455459595, 0.30960264801979065, 0.3079470098018646, 0.34933775663375854, 0.32781457901000977, 0.3129138946533203, 0.33112582564353943, 0.32615894079208374]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",,,ACM,"PAP,PSP,KNN",15,hard,3,300,"42,43,44,45,46",adaptive_graph_val,15,5,0.001,2,1,0.85,topology_reliability,1.0,0.5,0.0,5,5,active_vote,all_parties,0,cuda,,,,,,,,,,
active_party_evaluator/acm_hard_noisy_all_parties,active_party_evaluator,hard_noisy,standard,ACM,45,adaptive_graph_val,5,0.8907284736633301,0.8517298102378845,0.8531285985931815,0.8531285985931815,0.8682042360305786,0.8484349250793457,0,90750,5,407700,7470,25.64584350003861,2,2,1,"[[0,2],[0,5],[1,2],[1,9],[3,8]]","[true, true, true, false, false, false, false, false, false, false, false, false, false, false, false]","[""PAP"", ""PSP"", ""KNN"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM""]","[0.8228476643562317, 0.7086092829704285, 0.7649006843566895, 0.34933775663375854, 0.3294701874256134, 0.34933775663375854, 0.3460264801979065, 0.3129138946533203, 0.3112582862377167, 0.3410595953464508, 0.33774834871292114, 0.3360927104949951, 0.3360927104949951, 0.33112582564353943, 0.3079470098018646]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",,,ACM,"PAP,PSP,KNN",15,hard,3,300,"42,43,44,45,46",adaptive_graph_val,15,5,0.001,2,1,0.85,topology_reliability,1.0,0.5,0.0,5,5,active_vote,all_parties,0,cuda,,,,,,,,,,
active_party_evaluator/acm_hard_noisy_all_parties,active_party_evaluator,hard_noisy,standard,ACM,46,adaptive_graph_val,5,0.9006622433662415,0.876441478729248,0.8763660239064643,0.8763660239064643,0.8929159641265869,0.8632619380950928,0,90750,5,407700,7427,24.645605399971828,2,2,1,"[[0,2],[0,10],[1,2],[1,10],[9,11]]","[true, true, true, false, false, false, false, false, false, false, false, false, false, false, false]","[""PAP"", ""PSP"", ""KNN"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM""]","[0.8327814340591431, 0.692052960395813, 0.7698675394058228, 0.3112582862377167, 0.3526490032672882, 0.3625827729701996, 0.32615894079208374, 0.319536417722702, 0.3460264801979065, 0.35430464148521423, 0.3509933650493622, 0.33774834871292114, 0.3344370722770691, 0.35430464148521423, 0.31456953287124634]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",,,ACM,"PAP,PSP,KNN",15,hard,3,300,"42,43,44,45,46",adaptive_graph_val,15,5,0.001,2,1,0.85,topology_reliability,1.0,0.5,0.0,5,5,active_vote,all_parties,0,cuda,,,,,,,,,,
active_party_evaluator/acm_main_active_party,active_party_evaluator,main,standard,ACM,42,adaptive_graph_val,5,0.9039735198020936,0.8945633769035339,0.8942160532874954,0.8942160532874954,0.9028006196022034,0.8962108492851257,0,90750,5,407700,7848,25.543355300033,5,0,0,"[[1,2],[1,3],[2,5],[3,4],[4,5]]","[true, true, true, true, true, true, false, false, false, false, false, false, false, false, false]","[""PAP"", ""PSP"", ""KNN"", ""PAP"", ""PSP"", ""KNN"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM""]","[0.806291401386261, 0.7019867300987244, 0.7384105920791626, 0.8493377566337585, 0.3509933650493622, 0.36092716455459595, 0.35596024990081787, 0.3576158881187439, 0.3509933650493622, 0.33774834871292114, 0.3344370722770691, 0.34271523356437683, 0.2947019934654236, 0.319536417722702, 0.33774834871292114]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",,,ACM,"PAP,PSP,KNN",15,hard,6,300,"42,43,44,45,46",adaptive_graph_val,15,5,0.001,2,1,0.85,topology_reliability,1.0,0.5,0.0,5,5,active_vote,active_party,0,cuda,,,,,,,,,,
active_party_evaluator/acm_main_active_party,active_party_evaluator,main,standard,ACM,43,adaptive_graph_val,5,0.9370861053466796,0.8813838362693787,0.8808106238900617,0.8808106238900617,0.8945633769035339,0.8813838362693787,0,108900,6,407700,7944,25.59593000001041,5,0,1,"[[0,5],[1,2],[1,4],[2,3],[3,5],[6,7]]","[true, true, true, true, true, true, false, false, false, false, false, false, false, false, false]","[""PAP"", ""PSP"", ""KNN"", ""PAP"", ""PSP"", ""KNN"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM""]","[0.8658940196037292, 0.6771523356437683, 0.7798013091087341, 0.8576158881187439, 0.6490066051483154, 0.3592715263366699, 0.33774834871292114, 0.3178808093070984, 0.3509933650493622, 0.3228476941585541, 0.34271523356437683, 0.3460264801979065, 0.2996688783168793, 0.34437087178230286, 0.33278146386146545]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",,,ACM,"PAP,PSP,KNN",15,hard,6,300,"42,43,44,45,46",adaptive_graph_val,15,5,0.001,2,1,0.85,topology_reliability,1.0,0.5,0.0,5,5,active_vote,active_party,0,cuda,,,,,,,,,,
active_party_evaluator/acm_main_active_party,active_party_evaluator,main,standard,ACM,44,adaptive_graph_val,5,0.9172185659408568,0.8978583216667175,0.8991356887822649,0.8991356887822649,0.9176276326179504,0.9028006196022034,0,90750,5,407700,8039,27.57841699998244,3,2,0,"[[0,3],[0,8],[1,2],[2,4],[3,13]]","[true, true, true, true, true, true, false, false, false, false, false, false, false, false, false]","[""PAP"", ""PSP"", ""KNN"", ""PAP"", ""PSP"", ""KNN"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM""]","[0.8162251710891724, 0.6407284736633301, 0.753311276435852, 0.8394039869308472, 0.3509933650493622, 0.3476821184158325, 0.3476821184158325, 0.3410595953464508, 0.33940398693084717, 0.3360927104949951, 0.33774834871292114, 0.33112582564353943, 0.3294701874256134, 0.33112582564353943, 0.2996688783168793]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",,,ACM,"PAP,PSP,KNN",15,hard,6,300,"42,43,44,45,46",adaptive_graph_val,15,5,0.001,2,1,0.85,topology_reliability,1.0,0.5,0.0,5,5,active_vote,active_party,0,cuda,,,,,,,,,,
active_party_evaluator/acm_main_active_party,active_party_evaluator,main,standard,ACM,45,adaptive_graph_val,5,0.9271523356437684,0.8912684917449951,0.8920800158324919,0.8920800158324919,0.8995057344436646,0.8863261938095093,0,90750,5,407700,7896,26.43590640000184,3,2,0,"[[0,3],[1,2],[1,4],[4,11],[5,13]]","[true, true, true, true, true, true, false, false, false, false, false, false, false, false, false]","[""PAP"", ""PSP"", ""KNN"", ""PAP"", ""PSP"", ""KNN"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM""]","[0.8245033025741577, 0.695364236831665, 0.7599337697029114, 0.8427152037620544, 0.3509933650493622, 0.3344370722770691, 0.3576158881187439, 0.31456953287124634, 0.34437087178230286, 0.3526490032672882, 0.3344370722770691, 0.32119205594062805, 0.3642384111881256, 0.32119205594062805, 0.3245033025741577]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",,,ACM,"PAP,PSP,KNN",15,hard,6,300,"42,43,44,45,46",adaptive_graph_val,15,5,0.001,2,1,0.85,topology_reliability,1.0,0.5,0.0,5,5,active_vote,active_party,0,cuda,,,,,,,,,,
active_party_evaluator/acm_main_active_party,active_party_evaluator,main,standard,ACM,46,adaptive_graph_val,5,0.9188741445541382,0.9028006196022034,0.9029717509148428,0.9029717509148428,0.9192751049995422,0.9028006196022034,0,90750,5,407700,7763,24.400664699962363,3,2,0,"[[0,1],[1,9],[2,3],[2,11],[3,5]]","[true, true, true, true, true, true, false, false, false, false, false, false, false, false, false]","[""PAP"", ""PSP"", ""KNN"", ""PAP"", ""PSP"", ""KNN"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM""]","[0.8278145790100098, 0.693708598613739, 0.7864238619804382, 0.8294702172279358, 0.3509933650493622, 0.34271523356437683, 0.3460264801979065, 0.32615894079208374, 0.3360927104949951, 0.35430464148521423, 0.3228476941585541, 0.34271523356437683, 0.33278146386146545, 0.3642384111881256, 0.3228476941585541]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",,,ACM,"PAP,PSP,KNN",15,hard,6,300,"42,43,44,45,46",adaptive_graph_val,15,5,0.001,2,1,0.85,topology_reliability,1.0,0.5,0.0,5,5,active_vote,active_party,0,cuda,,,,,,,,,,
active_party_evaluator/acm_main_all_parties,active_party_evaluator,main,standard,ACM,42,adaptive_graph_val,5,0.9072847962379456,0.8995057344436646,0.8993324846697056,0.8993324846697056,0.9060955047607422,0.8780889511108398,0,90750,5,407700,7636,23.75550479994854,3,2,0,"[[1,2],[1,3],[2,14],[3,14],[4,5]]","[true, true, true, true, true, true, false, false, false, false, false, false, false, false, false]","[""PAP"", ""PSP"", ""KNN"", ""PAP"", ""PSP"", ""KNN"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM""]","[0.806291401386261, 0.7003311514854431, 0.7549669146537781, 0.8526490330696106, 0.3509933650493622, 0.3576158881187439, 0.35596024990081787, 0.3576158881187439, 0.3509933650493622, 0.33774834871292114, 0.3344370722770691, 0.34271523356437683, 0.2947019934654236, 0.319536417722702, 0.33774834871292114]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",,,ACM,"PAP,PSP,KNN",15,hard,6,300,"42,43,44,45,46",adaptive_graph_val,15,5,0.001,2,1,0.85,topology_reliability,1.0,0.5,0.0,5,5,active_vote,all_parties,0,cuda,,,,,,,,,,
active_party_evaluator/acm_main_all_parties,active_party_evaluator,main,standard,ACM,43,adaptive_graph_val,5,0.9354304671287536,0.874794065952301,0.8744903367590977,0.8744903367590977,0.8945633769035339,0.8863261938095093,0,90750,5,407700,7950,27.17548660002649,4,1,0,"[[1,2],[1,4],[2,3],[3,4],[5,7]]","[true, true, true, true, true, true, false, false, false, false, false, false, false, false, false]","[""PAP"", ""PSP"", ""KNN"", ""PAP"", ""PSP"", ""KNN"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM""]","[0.862582802772522, 0.6821191906929016, 0.8013244867324829, 0.8692052960395813, 0.6423841118812561, 0.34271523356437683, 0.33774834871292114, 0.3178808093070984, 0.3509933650493622, 0.3228476941585541, 0.34271523356437683, 0.3460264801979065, 0.2996688783168793, 0.34437087178230286, 0.33278146386146545]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",,,ACM,"PAP,PSP,KNN",15,hard,6,300,"42,43,44,45,46",adaptive_graph_val,15,5,0.001,2,1,0.85,topology_reliability,1.0,0.5,0.0,5,5,active_vote,all_parties,0,cuda,,,,,,,,,,
active_party_evaluator/acm_main_all_parties,active_party_evaluator,main,standard,ACM,44,adaptive_graph_val,5,0.9172185659408568,0.9044480919837952,0.9051234101688772,0.9051234101688772,0.9159802198410034,0.8962108492851257,0,90750,5,407700,8078,27.25689279998187,3,1,1,"[[0,3],[1,2],[1,5],[3,8],[8,12]]","[true, true, true, true, true, true, false, false, false, false, false, false, false, false, false]","[""PAP"", ""PSP"", ""KNN"", ""PAP"", ""PSP"", ""KNN"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM""]","[0.8178808093070984, 0.6341059803962708, 0.751655638217926, 0.8327814340591431, 0.3509933650493622, 0.3576158881187439, 0.3476821184158325, 0.3410595953464508, 0.33940398693084717, 0.3360927104949951, 0.33774834871292114, 0.33112582564353943, 0.3294701874256134, 0.33112582564353943, 0.2996688783168793]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",,,ACM,"PAP,PSP,KNN",15,hard,6,300,"42,43,44,45,46",adaptive_graph_val,15,5,0.001,2,1,0.85,topology_reliability,1.0,0.5,0.0,5,5,active_vote,all_parties,0,cuda,,,,,,,,,,
active_party_evaluator/acm_main_all_parties,active_party_evaluator,main,standard,ACM,45,adaptive_graph_val,5,0.9238410592079164,0.8879736065864563,0.8889792406386934,0.8889792406386934,0.9044480919837952,0.8896210789680481,0,90750,5,407700,7977,25.01333240000531,3,2,0,"[[0,3],[1,2],[2,13],[4,5],[4,6]]","[true, true, true, true, true, true, false, false, false, false, false, false, false, false, false]","[""PAP"", ""PSP"", ""KNN"", ""PAP"", ""PSP"", ""KNN"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM""]","[0.8278145790100098, 0.7003311514854431, 0.7649006843566895, 0.8377483487129211, 0.3509933650493622, 0.34271523356437683, 0.3576158881187439, 0.31456953287124634, 0.34437087178230286, 0.3526490032672882, 0.3344370722770691, 0.32119205594062805, 0.3642384111881256, 0.32119205594062805, 0.3245033025741577]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",,,ACM,"PAP,PSP,KNN",15,hard,6,300,"42,43,44,45,46",adaptive_graph_val,15,5,0.001,2,1,0.85,topology_reliability,1.0,0.5,0.0,5,5,active_vote,all_parties,0,cuda,,,,,,,,,,
active_party_evaluator/acm_main_all_parties,active_party_evaluator,main,standard,ACM,46,adaptive_graph_val,5,0.9205297827720642,0.9159802198410034,0.9162670676262268,0.9162670676262268,0.922569990158081,0.9093904495239258,0,90750,5,407700,7818,25.84519489994273,4,1,0,"[[0,9],[1,2],[1,5],[2,3],[4,5]]","[true, true, true, true, true, true, false, false, false, false, false, false, false, false, false]","[""PAP"", ""PSP"", ""KNN"", ""PAP"", ""PSP"", ""KNN"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM""]","[0.8261589407920837, 0.693708598613739, 0.7847682237625122, 0.8311258554458618, 0.3509933650493622, 0.3509933650493622, 0.3460264801979065, 0.32615894079208374, 0.3360927104949951, 0.35430464148521423, 0.3228476941585541, 0.34271523356437683, 0.33278146386146545, 0.3642384111881256, 0.3228476941585541]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",,,ACM,"PAP,PSP,KNN",15,hard,6,300,"42,43,44,45,46",adaptive_graph_val,15,5,0.001,2,1,0.85,topology_reliability,1.0,0.5,0.0,5,5,active_vote,all_parties,0,cuda,,,,,,,,,,
active_party_evaluator/dblp_hard_noisy_active_party,active_party_evaluator,hard_noisy,standard,DBLP,42,adaptive_graph_val,5,0.923456847667694,0.8882063627243042,0.8774704032208979,0.8774704032208979,0.8955773711204529,0.8845208883285522,0,194736,6,729000,7682,25.38207550000516,1,3,2,"[[0,1],[0,4],[1,10],[2,14],[6,8],[8,10]]","[true, true, true, false, false, false, false, false, false, false, false, false, false, false, false]","[""APA"", ""APCPA"", ""APTPA"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM"", ""RANDOM""]","[0.5222222208976746, 0.8950617909431458, 0.4691358208656311, 0.2518518567085266, 0.2530864179134369, 0.27407407760620117, 0.25432100892066956, 0.26543211936950684, 0.25061729550361633, 0.2567901313304901, 0.2580246925354004, 0.24567902088165283, 0.28024691343307495, 0.2666666805744171, 0.24567902088165283]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",,,DBLP,"APA,APCPA,APTPA,KNN",15,hard,3,300,"42,43,44,45,46",adaptive_graph_val,15,5,0.001,2,1,0.85,topology_reliability,1.0,0.5,0.0,5,5,active_vote,active_party,0,cuda,,,,,,,,,,
