dataset,method,topology_objective,joint_lambda,adaptive_min_edges,test_at_best_val_mean,test_at_best_val_std,macro_f1_mean,macro_f1_std,active_readout_acc_mean,active_readout_acc_std,local_post_consensus_mean_acc_mean,local_post_consensus_mean_acc_std,active_party_post_consensus_acc_mean,active_party_post_consensus_acc_std,local_worst_acc_mean,local_worst_acc_std,local_best_acc_mean,local_best_acc_std,inference_comm_mean,inference_comm_std,peer_to_peer_comm_mean,peer_to_peer_comm_std,global_readout_comm_mean,global_readout_comm_std,total_comm_mean,total_comm_std,protocol_type,validation_evaluator,active_party_id,local_training_labels,validation_label_protocol,topology_evaluator,local_training_protocol,validation_split_mode,topology_val_fraction,topology_val_count,selection_val_count,final_edges_mean,final_edges_std,topology_update_comm_mean,topology_update_comm_std,topology_eval_count_mean,topology_eval_count_std,topology_update_time_mean,topology_update_time_std,useful_useful_edges_mean,useful_useful_edges_std,useful_noisy_edges_mean,useful_noisy_edges_std,noisy_noisy_edges_mean,noisy_noisy_edges_std,seeds,prediction_cache_fingerprints
ACM,full_mesh,active,0.5,5,0.7512355923652649,0.04567914248853722,0.7503899040769847,0.04616693363947723,0.7512355923652649,0.04567914248853722,0.44891817728678385,0.009118014319288971,0.3812191128730774,0.012955255494355644,0.32915979623794556,0.006021633446187076,0.8349258661270141,0.01543333854020003,5717250.0,0.0,5717250.0,0.0,136125.0,0.0,5853375.0,0.0,peer_to_peer_topology,all_parties,0,all_parties_supervised_simulation,all_parties,all_parties,all_parties_supervised,shared,1.0,604,604,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,36.0,0.0,66.0,0.0,5,"6cc21828a72da96ee6d41054c060e412e11d5d7c25af6103d3c45ace5829a8dc,78fa04998aaceb78c35114d5073ab90b90977b56a927a7a8c3136b76bf7b72b8,a32bccdb8fd6963f187be3505d94a56efc0619c5de973270db2f8e1f07e55fb8,d6f212aca1d6321753df32d17bf286dfed4606a73d440a4517c34fc7e8f39e03,fafec304836823a69367da4b8d97dd4bd2c59bc53076953bcf7a7fc2e8760cb9"
ACM,adaptive_pair,active,0.5,5,0.7598023056983948,0.04549339109790947,0.7600145784246528,0.045804534386426024,0.7598023056983948,0.04549339109790947,0.4425260857741038,0.00476331869492475,0.34794069528579713,0.018445516091907598,0.313014829158783,0.008963078573811324,0.8734761118888855,0.016255546309009616,762300.0,0.0,762300.0,0.0,128865.0,3630.0,891165.0,3630.0,peer_to_peer_topology,all_parties,0,all_parties_supervised_simulation,all_parties,all_parties,all_parties_supervised,shared,1.0,604,604,14.0,0.0,407700.0,0.0,0.0,0.0,0.590644000004977,0.047475368472150094,3.0,0.0,0.0,0.0,11.0,0.0,5,"6cc21828a72da96ee6d41054c060e412e11d5d7c25af6103d3c45ace5829a8dc,78fa04998aaceb78c35114d5073ab90b90977b56a927a7a8c3136b76bf7b72b8,a32bccdb8fd6963f187be3505d94a56efc0619c5de973270db2f8e1f07e55fb8,d6f212aca1d6321753df32d17bf286dfed4606a73d440a4517c34fc7e8f39e03,fafec304836823a69367da4b8d97dd4bd2c59bc53076953bcf7a7fc2e8760cb9"
ACM,adaptive_complementarity,active,0.5,5,0.7607907772064209,0.047076616763537825,0.7615960705688155,0.04650088537831219,0.7607907772064209,0.047076616763537825,0.4410324005285899,0.003806262697451986,0.35551894903182985,0.025424108179532525,0.3070840179920197,0.007628232010323382,0.8761120438575745,0.01422538718876537,773190.0,21780.0,773190.0,21780.0,128865.0,3630.0,902055.0,25410.0,peer_to_peer_topology,all_parties,0,all_parties_supervised_simulation,all_parties,all_parties,all_parties_supervised,shared,1.0,604,604,14.2,0.4,407700.0,0.0,0.0,0.0,0.5670243200060213,0.047130203650825805,3.0,0.0,0.0,0.0,11.2,0.4,5,"6cc21828a72da96ee6d41054c060e412e11d5d7c25af6103d3c45ace5829a8dc,78fa04998aaceb78c35114d5073ab90b90977b56a927a7a8c3136b76bf7b72b8,a32bccdb8fd6963f187be3505d94a56efc0619c5de973270db2f8e1f07e55fb8,d6f212aca1d6321753df32d17bf286dfed4606a73d440a4517c34fc7e8f39e03,fafec304836823a69367da4b8d97dd4bd2c59bc53076953bcf7a7fc2e8760cb9"
ACM,adaptive_graph_val,active,0.5,5,0.8583196043968201,0.022922616062014622,0.8584479521170805,0.022967467419522405,0.8583196043968201,0.022922616062014622,0.438879736661911,0.014065930601810649,0.3512355864048004,0.020507898390781258,0.3110378921031952,0.003194523822936107,0.8570016622543335,0.017725168433432324,272250.0,0.0,272250.0,0.0,52635.0,6791.108156994704,324885.0,6791.108156994704,peer_to_peer_topology,all_parties,0,all_parties_supervised_simulation,all_parties,all_parties,all_parties_supervised,shared,1.0,604,604,5.0,0.0,407700.0,0.0,7572.8,89.21972875995533,14.35018256001349,1.1943975717461857,1.8,0.4,2.2,0.4,1.0,0.0,5,"6cc21828a72da96ee6d41054c060e412e11d5d7c25af6103d3c45ace5829a8dc,78fa04998aaceb78c35114d5073ab90b90977b56a927a7a8c3136b76bf7b72b8,a32bccdb8fd6963f187be3505d94a56efc0619c5de973270db2f8e1f07e55fb8,d6f212aca1d6321753df32d17bf286dfed4606a73d440a4517c34fc7e8f39e03,fafec304836823a69367da4b8d97dd4bd2c59bc53076953bcf7a7fc2e8760cb9"
